,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
,"('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)",cmds,length,time,memory_num,visited_num
602,"('off',)","(1,)","(3800,)","(0,)","(76,)","('on',)","(82,)","(3800,)","(0,)","(4,)","['setSaturation:4', 'setLevel:82']",2,0.0046885013580322266,736,737
603,"('on',)","(43,)","(5900,)","(68,)","(0,)","('on',)","(43,)","(6800,)","(90,)","(0,)","['setColorTemperature:6800', 'setHue:90']",2,0.0072252750396728516,1103,1113
604,"('off',)","(37,)","(5500,)","(0,)","(66,)","('on',)","(95,)","(5500,)","(46,)","(0,)","['setHue:46', 'setLevel:95']",2,0.004776716232299805,738,740
605,"('off',)","(23,)","(3100,)","(86,)","(0,)","('on',)","(23,)","(8500,)","(59,)","(0,)","['setHue:59', 'setColorTemperature:8500']",2,0.004762172698974609,739,741
606,"('off',)","(16,)","(3400,)","(0,)","(33,)","('on',)","(35,)","(3400,)","(0,)","(45,)","['setLevel:35', 'setSaturation:45']",2,0.007100820541381836,1104,1109
607,"('on',)","(77,)","(7400,)","(0,)","(65,)","('on',)","(41,)","(6200,)","(0,)","(65,)","['setColorTemperature:6200', 'setLevel:41']",2,0.004792213439941406,734,740
608,"('on',)","(67,)","(8900,)","(0,)","(74,)","('on',)","(35,)","(8900,)","(55,)","(0,)","['setHue:55', 'setLevel:35']",2,0.004785299301147461,735,741
609,"('off',)","(68,)","(6100,)","(37,)","(0,)","('on',)","(68,)","(6100,)","(0,)","(64,)",['setSaturation:64'],1,0.002397298812866211,371,370
610,"('on',)","(61,)","(5400,)","(0,)","(97,)","('on',)","(44,)","(6300,)","(0,)","(47,)","['setSaturation:47', 'setLevel:44', 'setColorTemperature:6300']",3,0.0071811676025390625,1100,1110
611,"('off',)","(56,)","(3600,)","(0,)","(35,)","('on',)","(56,)","(8800,)","(9,)","(0,)","['setHue:9', 'setColorTemperature:8800']",2,0.0048487186431884766,738,740
612,"('on',)","(53,)","(7800,)","(0,)","(62,)","('on',)","(53,)","(5800,)","(0,)","(79,)","['setColorTemperature:5800', 'setSaturation:79']",2,0.0048329830169677734,734,740
613,"('off',)","(86,)","(8700,)","(95,)","(0,)","('on',)","(35,)","(8700,)","(0,)","(98,)","['setSaturation:98', 'setLevel:35']",2,0.0047795772552490234,738,740
614,"('off',)","(30,)","(2400,)","(75,)","(0,)","('on',)","(16,)","(8900,)","(87,)","(0,)","['setLevel:16', 'setColorTemperature:8900', 'setHue:87']",3,0.014564037322998047,2207,2225
615,"('off',)","(19,)","(6300,)","(0,)","(73,)","('on',)","(87,)","(7600,)","(0,)","(51,)","['setSaturation:51', 'setLevel:87', 'setColorTemperature:7600']",3,0.009528160095214844,1469,1479
616,"('on',)","(37,)","(3300,)","(75,)","(0,)","('on',)","(16,)","(3300,)","(70,)","(0,)","['setHue:70', 'setLevel:16']",2,0.0048291683197021484,736,742
617,"('off',)","(5,)","(3700,)","(93,)","(0,)","('on',)","(5,)","(3200,)","(0,)","(71,)","['setSaturation:71', 'setColorTemperature:3200']",2,0.0047991275787353516,738,740
618,"('off',)","(36,)","(5300,)","(45,)","(0,)","('on',)","(37,)","(5300,)","(94,)","(0,)","['setLevel:37', 'setHue:94']",2,0.0072171688079833984,1107,1112
619,"('on',)","(63,)","(5200,)","(0,)","(47,)","('on',)","(57,)","(5200,)","(0,)","(73,)","['setLevel:57', 'setSaturation:73']",2,0.004825115203857422,734,740
620,"('on',)","(97,)","(3200,)","(11,)","(0,)","('on',)","(97,)","(3200,)","(73,)","(0,)",['setHue:73'],1,0.002433300018310547,369,371
621,"('on',)","(43,)","(3500,)","(0,)","(54,)","('on',)","(91,)","(6100,)","(25,)","(0,)","['setHue:25', 'setLevel:91', 'setColorTemperature:6100']",3,0.009532928466796875,1469,1483
622,"('on',)","(32,)","(2700,)","(90,)","(0,)","('on',)","(32,)","(2700,)","(97,)","(0,)",['setHue:97'],1,0.002435922622680664,369,371
623,"('on',)","(11,)","(2300,)","(0,)","(47,)","('on',)","(33,)","(2300,)","(4,)","(0,)","['setHue:4', 'setLevel:33']",2,0.004819393157958984,735,741
624,"('off',)","(82,)","(4600,)","(0,)","(28,)","('on',)","(82,)","(4600,)","(0,)","(8,)",['setSaturation:8'],1,0.002680540084838867,370,369
625,"('off',)","(40,)","(6900,)","(0,)","(10,)","('on',)","(40,)","(6900,)","(71,)","(0,)",['setHue:71'],1,0.0024085044860839844,370,369
626,"('on',)","(21,)","(7900,)","(52,)","(0,)","('on',)","(21,)","(3100,)","(82,)","(0,)","['setColorTemperature:3100', 'setHue:82']",2,0.0047719478607177734,736,742
627,"('on',)","(18,)","(3200,)","(0,)","(6,)","('on',)","(29,)","(3400,)","(22,)","(0,)","['setHue:22', 'setLevel:29', 'setColorTemperature:3400']",3,0.009522438049316406,1469,1483
628,"('off',)","(13,)","(3500,)","(55,)","(0,)","('on',)","(30,)","(3500,)","(99,)","(0,)","['setLevel:30', 'setHue:99']",2,0.0071489810943603516,1107,1112
629,"('off',)","(78,)","(4900,)","(0,)","(21,)","('on',)","(78,)","(4900,)","(0,)","(61,)",['setSaturation:61'],1,0.00237274169921875,370,369
630,"('on',)","(15,)","(2600,)","(26,)","(0,)","('on',)","(15,)","(7800,)","(82,)","(0,)","['setColorTemperature:7800', 'setHue:82']",2,0.007129192352294922,1103,1113
631,"('off',)","(48,)","(4500,)","(43,)","(0,)","('on',)","(48,)","(4500,)","(12,)","(0,)",['setHue:12'],1,0.0023856163024902344,371,370
632,"('off',)","(3,)","(4200,)","(70,)","(0,)","('on',)","(63,)","(3300,)","(70,)","(0,)","['setColorTemperature:3300', 'setLevel:63']",2,0.0047435760498046875,739,741
633,"('on',)","(60,)","(5800,)","(41,)","(0,)","('on',)","(7,)","(5800,)","(0,)","(2,)","['setSaturation:2', 'setLevel:7']",2,0.004736423492431641,735,741
634,"('on',)","(63,)","(3600,)","(0,)","(73,)","('on',)","(77,)","(7900,)","(0,)","(73,)","['setLevel:77', 'setColorTemperature:7900']",2,0.007138490676879883,1100,1110
635,"('on',)","(82,)","(2300,)","(83,)","(0,)","('on',)","(68,)","(7100,)","(0,)","(46,)","['setSaturation:46', 'setLevel:68', 'setColorTemperature:7100']",3,0.007214069366455078,1101,1111
636,"('off',)","(25,)","(2500,)","(0,)","(56,)","('on',)","(25,)","(3700,)","(0,)","(15,)","['setSaturation:15', 'setColorTemperature:3700']",2,0.004770994186401367,737,739
637,"('on',)","(28,)","(3700,)","(89,)","(0,)","('on',)","(38,)","(8600,)","(0,)","(57,)","['setSaturation:57', 'setLevel:38', 'setColorTemperature:8600']",3,0.00954294204711914,1467,1481
638,"('on',)","(47,)","(7100,)","(32,)","(0,)","('on',)","(47,)","(6300,)","(8,)","(0,)","['setColorTemperature:6300', 'setHue:8']",2,0.0049076080322265625,736,742
639,"('on',)","(4,)","(5100,)","(0,)","(42,)","('on',)","(4,)","(4800,)","(0,)","(41,)","['setSaturation:41', 'setColorTemperature:4800']",2,0.004801750183105469,734,740
640,"('on',)","(71,)","(8000,)","(0,)","(0,)","('on',)","(71,)","(5800,)","(81,)","(0,)","['setColorTemperature:5800', 'setHue:81']",2,0.004762172698974609,736,740
641,"('off',)","(54,)","(8200,)","(0,)","(9,)","('on',)","(54,)","(6900,)","(93,)","(0,)","['setHue:93', 'setColorTemperature:6900']",2,0.004803657531738281,738,740
642,"('off',)","(24,)","(6100,)","(0,)","(36,)","('on',)","(24,)","(6100,)","(0,)","(26,)",['setSaturation:26'],1,0.0024116039276123047,370,369
643,"('on',)","(34,)","(5200,)","(82,)","(0,)","('on',)","(34,)","(5200,)","(0,)","(80,)",['setSaturation:80'],1,0.0024356842041015625,369,371
644,"('on',)","(16,)","(5800,)","(0,)","(50,)","('on',)","(16,)","(6000,)","(0,)","(55,)","['setColorTemperature:6000', 'setSaturation:55']",2,0.007250070571899414,1100,1110
645,"('off',)","(99,)","(6400,)","(0,)","(54,)","('on',)","(45,)","(6400,)","(31,)","(0,)","['setHue:31', 'setLevel:45']",2,0.004868507385253906,738,740
646,"('off',)","(47,)","(3000,)","(0,)","(67,)","('on',)","(47,)","(2500,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:2500']",2,0.0048906803131103516,738,740
647,"('on',)","(30,)","(2700,)","(0,)","(34,)","('on',)","(30,)","(2700,)","(44,)","(0,)",['setHue:44'],1,0.0024056434631347656,368,370
648,"('on',)","(54,)","(7300,)","(0,)","(7,)","('on',)","(54,)","(4600,)","(0,)","(16,)","['setSaturation:16', 'setColorTemperature:4600']",2,0.004790544509887695,734,740
649,"('on',)","(33,)","(8400,)","(11,)","(0,)","('on',)","(33,)","(4300,)","(11,)","(0,)",['setColorTemperature:4300'],1,0.002440929412841797,369,371
650,"('off',)","(18,)","(2300,)","(0,)","(39,)","('on',)","(42,)","(7700,)","(11,)","(0,)","['setHue:11', 'setLevel:42', 'setColorTemperature:7700']",3,0.0096588134765625,1472,1482
651,"('on',)","(97,)","(7100,)","(0,)","(52,)","('on',)","(80,)","(4500,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:4500', 'setLevel:80']",3,0.007130861282348633,1100,1110
652,"('off',)","(83,)","(6600,)","(75,)","(0,)","('on',)","(78,)","(3500,)","(75,)","(0,)","['setColorTemperature:3500', 'setLevel:78']",2,0.004773855209350586,739,741
653,"('off',)","(69,)","(3800,)","(0,)","(58,)","('on',)","(39,)","(6600,)","(91,)","(0,)","['setHue:91', 'setLevel:39', 'setColorTemperature:6600']",3,0.007165431976318359,1105,1111
654,"('off',)","(92,)","(2400,)","(0,)","(25,)","('on',)","(92,)","(7000,)","(33,)","(0,)","['setHue:33', 'setColorTemperature:7000']",2,0.004778861999511719,738,740
655,"('off',)","(14,)","(3100,)","(64,)","(0,)","('on',)","(14,)","(8300,)","(0,)","(47,)","['setSaturation:47', 'setColorTemperature:8300']",2,0.004764080047607422,738,740
656,"('on',)","(2,)","(7700,)","(5,)","(0,)","('on',)","(45,)","(2500,)","(5,)","(0,)","['setColorTemperature:2500', 'setLevel:45']",2,0.004759073257446289,736,742
657,"('off',)","(62,)","(7000,)","(67,)","(0,)","('on',)","(62,)","(6100,)","(0,)","(100,)","['setSaturation:100', 'setColorTemperature:6100']",2,0.0047760009765625,738,740
658,"('off',)","(30,)","(4200,)","(0,)","(80,)","('on',)","(30,)","(4200,)","(0,)","(20,)",['setSaturation:20'],1,0.0024127960205078125,370,369
659,"('off',)","(99,)","(5600,)","(26,)","(0,)","('on',)","(45,)","(5600,)","(0,)","(6,)","['setSaturation:6', 'setLevel:45']",2,0.004831790924072266,738,740
660,"('on',)","(22,)","(5600,)","(60,)","(0,)","('on',)","(22,)","(7000,)","(0,)","(94,)","['setSaturation:94', 'setColorTemperature:7000']",2,0.004957437515258789,735,741
661,"('off',)","(91,)","(6600,)","(86,)","(0,)","('on',)","(18,)","(6500,)","(86,)","(0,)","['setColorTemperature:6500', 'setLevel:18']",2,0.005013704299926758,739,741
662,"('on',)","(90,)","(7300,)","(0,)","(69,)","('on',)","(11,)","(8100,)","(0,)","(49,)","['setSaturation:49', 'setLevel:11', 'setColorTemperature:8100']",3,0.007254600524902344,1100,1110
663,"('off',)","(84,)","(2900,)","(0,)","(68,)","('on',)","(84,)","(2900,)","(5,)","(0,)",['setHue:5'],1,0.002417325973510742,370,369
664,"('on',)","(4,)","(5000,)","(84,)","(0,)","('on',)","(4,)","(5000,)","(12,)","(0,)",['setHue:12'],1,0.002405881881713867,369,371
665,"('on',)","(40,)","(7700,)","(73,)","(0,)","('on',)","(53,)","(7700,)","(0,)","(23,)","['setSaturation:23', 'setLevel:53']",2,0.00480341911315918,735,741
666,"('on',)","(73,)","(6700,)","(0,)","(43,)","('on',)","(85,)","(8000,)","(0,)","(34,)","['setSaturation:34', 'setLevel:85', 'setColorTemperature:8000']",3,0.009552240371704102,1466,1480
667,"('off',)","(93,)","(4900,)","(60,)","(0,)","('on',)","(93,)","(7400,)","(17,)","(0,)","['setHue:17', 'setColorTemperature:7400']",2,0.0048139095306396484,739,741
668,"('on',)","(23,)","(7600,)","(5,)","(0,)","('on',)","(24,)","(7600,)","(98,)","(0,)","['setLevel:24', 'setHue:98']",2,0.007101774215698242,1103,1113
669,"('on',)","(72,)","(3500,)","(0,)","(100,)","('on',)","(72,)","(7500,)","(93,)","(0,)","['setHue:93', 'setColorTemperature:7500']",2,0.0047795772552490234,735,741
670,"('on',)","(24,)","(5800,)","(0,)","(88,)","('on',)","(64,)","(5800,)","(70,)","(0,)","['setHue:70', 'setLevel:64']",2,0.004778861999511719,735,741
671,"('off',)","(76,)","(3600,)","(0,)","(15,)","('on',)","(76,)","(4900,)","(70,)","(0,)","['setHue:70', 'setColorTemperature:4900']",2,0.004883289337158203,738,740
672,"('on',)","(13,)","(7700,)","(11,)","(0,)","('on',)","(13,)","(4900,)","(0,)","(10,)","['setSaturation:10', 'setColorTemperature:4900']",2,0.004813194274902344,735,741
673,"('on',)","(26,)","(4500,)","(89,)","(0,)","('on',)","(21,)","(4500,)","(98,)","(0,)","['setLevel:21', 'setHue:98']",2,0.0048084259033203125,736,742
674,"('on',)","(81,)","(3800,)","(0,)","(61,)","('on',)","(81,)","(8700,)","(0,)","(27,)","['setSaturation:27', 'setColorTemperature:8700']",2,0.004853725433349609,734,740
675,"('on',)","(97,)","(4900,)","(40,)","(0,)","('on',)","(97,)","(2400,)","(69,)","(0,)","['setColorTemperature:2400', 'setHue:69']",2,0.00482940673828125,736,742
676,"('off',)","(75,)","(4200,)","(46,)","(0,)","('on',)","(88,)","(4200,)","(0,)","(50,)","['setSaturation:50', 'setLevel:88']",2,0.0047571659088134766,738,740
677,"('off',)","(45,)","(2200,)","(0,)","(29,)","('on',)","(45,)","(2200,)","(0,)","(100,)",['setSaturation:100'],1,0.0024008750915527344,369,368
678,"('on',)","(1,)","(6500,)","(0,)","(26,)","('on',)","(59,)","(6500,)","(0,)","(21,)","['setSaturation:21', 'setLevel:59']",2,0.004763364791870117,734,738
679,"('off',)","(9,)","(2900,)","(0,)","(92,)","('on',)","(9,)","(8900,)","(0,)","(32,)","['setSaturation:32', 'setColorTemperature:8900']",2,0.004801273345947266,737,739
680,"('on',)","(41,)","(7500,)","(0,)","(37,)","('on',)","(35,)","(7500,)","(53,)","(0,)","['setHue:53', 'setLevel:35']",2,0.004735469818115234,735,741
681,"('on',)","(60,)","(4600,)","(0,)","(13,)","('on',)","(60,)","(4600,)","(94,)","(0,)",['setHue:94'],1,0.0024111270904541016,368,370
682,"('off',)","(85,)","(2600,)","(66,)","(0,)","('on',)","(41,)","(4900,)","(6,)","(0,)","['setHue:6', 'setLevel:41', 'setColorTemperature:4900']",3,0.0071146488189697266,1106,1112
683,"('on',)","(3,)","(3400,)","(98,)","(0,)","('on',)","(87,)","(3400,)","(68,)","(0,)","['setHue:68', 'setLevel:87']",2,0.004750728607177734,736,742
684,"('off',)","(96,)","(7500,)","(0,)","(22,)","('on',)","(51,)","(7500,)","(74,)","(0,)","['setHue:74', 'setLevel:51']",2,0.004772186279296875,738,740
685,"('on',)","(59,)","(6100,)","(52,)","(0,)","('on',)","(59,)","(7800,)","(58,)","(0,)","['setColorTemperature:7800', 'setHue:58']",2,0.00715184211730957,1103,1113
686,"('on',)","(38,)","(5500,)","(0,)","(86,)","('on',)","(38,)","(5400,)","(61,)","(0,)","['setHue:61', 'setColorTemperature:5400']",2,0.004801273345947266,735,741
687,"('off',)","(61,)","(5800,)","(0,)","(26,)","('on',)","(43,)","(5800,)","(0,)","(26,)",['setLevel:43'],1,0.0024144649505615234,370,369
688,"('on',)","(80,)","(6900,)","(80,)","(0,)","('on',)","(80,)","(8400,)","(0,)","(79,)","['setSaturation:79', 'setColorTemperature:8400']",2,0.004782676696777344,735,741
689,"('off',)","(18,)","(6000,)","(5,)","(0,)","('on',)","(62,)","(6000,)","(0,)","(87,)","['setSaturation:87', 'setLevel:62']",2,0.0047833919525146484,738,740
690,"('on',)","(99,)","(5300,)","(0,)","(74,)","('on',)","(32,)","(5300,)","(57,)","(0,)","['setHue:57', 'setLevel:32']",2,0.004801273345947266,735,741
691,"('off',)","(50,)","(3000,)","(76,)","(0,)","('on',)","(16,)","(3000,)","(0,)","(37,)","['setSaturation:37', 'setLevel:16']",2,0.004787445068359375,738,740
692,"('off',)","(38,)","(6600,)","(0,)","(10,)","('on',)","(38,)","(4500,)","(0,)","(21,)","['setColorTemperature:4500', 'setSaturation:21']",2,0.004784107208251953,737,739
693,"('off',)","(31,)","(8400,)","(0,)","(71,)","('on',)","(58,)","(8400,)","(32,)","(0,)","['setHue:32', 'setLevel:58']",2,0.004754781723022461,738,740
694,"('off',)","(54,)","(4100,)","(0,)","(8,)","('on',)","(19,)","(4100,)","(0,)","(59,)","['setSaturation:59', 'setLevel:19']",2,0.004738569259643555,737,739
695,"('on',)","(67,)","(3000,)","(37,)","(0,)","('on',)","(29,)","(3000,)","(0,)","(63,)","['setSaturation:63', 'setLevel:29']",2,0.004828929901123047,735,741
696,"('on',)","(78,)","(7000,)","(0,)","(20,)","('on',)","(14,)","(7000,)","(89,)","(0,)","['setHue:89', 'setLevel:14']",2,0.0047795772552490234,735,741
697,"('off',)","(64,)","(5500,)","(0,)","(4,)","('on',)","(64,)","(5500,)","(34,)","(0,)",['setHue:34'],1,0.002414703369140625,370,369
698,"('on',)","(76,)","(7800,)","(0,)","(28,)","('on',)","(84,)","(7800,)","(0,)","(53,)","['setLevel:84', 'setSaturation:53']",2,0.007177591323852539,1100,1110
699,"('on',)","(56,)","(6300,)","(0,)","(16,)","('on',)","(97,)","(6300,)","(0,)","(25,)","['setLevel:97', 'setSaturation:25']",2,0.007210254669189453,1100,1110
700,"('on',)","(67,)","(5200,)","(0,)","(25,)","('on',)","(56,)","(5200,)","(99,)","(0,)","['setHue:99', 'setLevel:56']",2,0.004769325256347656,735,741
701,"('on',)","(57,)","(5100,)","(47,)","(0,)","('on',)","(74,)","(5100,)","(0,)","(64,)","['setSaturation:64', 'setLevel:74']",2,0.004776477813720703,735,741
702,"('on',)","(73,)","(3300,)","(0,)","(64,)","('on',)","(68,)","(8700,)","(0,)","(64,)","['setLevel:68', 'setColorTemperature:8700']",2,0.004753589630126953,734,740
703,"('on',)","(43,)","(2700,)","(0,)","(82,)","('on',)","(43,)","(2700,)","(0,)","(13,)",['setSaturation:13'],1,0.0024542808532714844,368,370
704,"('off',)","(91,)","(7100,)","(63,)","(0,)","('on',)","(91,)","(7100,)","(0,)","(1,)",['setSaturation:1'],1,0.002440929412841797,371,370
705,"('on',)","(60,)","(3200,)","(0,)","(14,)","('on',)","(3,)","(4900,)","(0,)","(14,)","['setLevel:3', 'setColorTemperature:4900']",2,0.004822492599487305,734,740
706,"('on',)","(0,)","(4000,)","(67,)","(0,)","('on',)","(8,)","(4000,)","(0,)","(18,)","['setSaturation:18', 'setLevel:8']",2,0.004740476608276367,737,741
707,"('on',)","(51,)","(8900,)","(68,)","(0,)","('on',)","(65,)","(8900,)","(53,)","(0,)","['setHue:53', 'setLevel:65']",2,0.004797935485839844,736,742
708,"('off',)","(65,)","(6900,)","(0,)","(54,)","('on',)","(62,)","(8300,)","(40,)","(0,)","['setHue:40', 'setLevel:62', 'setColorTemperature:8300']",3,0.007129192352294922,1105,1111
709,"('on',)","(44,)","(3500,)","(36,)","(0,)","('on',)","(44,)","(2900,)","(44,)","(0,)","['setColorTemperature:2900', 'setHue:44']",2,0.004840373992919922,736,742
710,"('on',)","(66,)","(7600,)","(84,)","(0,)","('on',)","(92,)","(2800,)","(100,)","(0,)","['setHue:100', 'setColorTemperature:2800', 'setLevel:92']",3,0.007420539855957031,1103,1113
711,"('on',)","(29,)","(2700,)","(51,)","(0,)","('on',)","(67,)","(2700,)","(60,)","(0,)","['setLevel:67', 'setHue:60']",2,0.007183551788330078,1103,1113
712,"('on',)","(27,)","(6200,)","(0,)","(60,)","('on',)","(55,)","(6200,)","(47,)","(0,)","['setHue:47', 'setLevel:55']",2,0.004805803298950195,735,741
713,"('off',)","(16,)","(4600,)","(80,)","(0,)","('on',)","(16,)","(7900,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:7900']",2,0.0048258304595947266,739,741
714,"('off',)","(85,)","(4000,)","(42,)","(0,)","('on',)","(82,)","(4000,)","(13,)","(0,)","['setHue:13', 'setLevel:82']",2,0.0047876834869384766,739,741
715,"('on',)","(15,)","(4500,)","(0,)","(19,)","('on',)","(2,)","(4500,)","(0,)","(44,)","['setLevel:2', 'setSaturation:44']",2,0.007083415985107422,1100,1110
716,"('on',)","(55,)","(4900,)","(65,)","(0,)","('on',)","(82,)","(4900,)","(68,)","(0,)","['setLevel:82', 'setHue:68']",2,0.0071485042572021484,1103,1113
717,"('on',)","(97,)","(3000,)","(0,)","(79,)","('on',)","(97,)","(6400,)","(2,)","(0,)","['setHue:2', 'setColorTemperature:6400']",2,0.004822731018066406,735,741
718,"('off',)","(62,)","(6600,)","(0,)","(80,)","('on',)","(43,)","(6600,)","(0,)","(90,)","['setLevel:43', 'setSaturation:90']",2,0.004800081253051758,737,739
719,"('off',)","(100,)","(6900,)","(0,)","(79,)","('on',)","(94,)","(6900,)","(0,)","(64,)","['setSaturation:64', 'setLevel:94']",2,0.004754543304443359,737,739
720,"('on',)","(41,)","(7200,)","(0,)","(62,)","('on',)","(41,)","(6300,)","(3,)","(0,)","['setHue:3', 'setColorTemperature:6300']",2,0.004786968231201172,735,741
721,"('on',)","(0,)","(6800,)","(0,)","(26,)","('on',)","(0,)","(8800,)","(43,)","(0,)","['setHue:43', 'setColorTemperature:8800']",2,0.004762172698974609,737,741
722,"('on',)","(72,)","(3900,)","(0,)","(53,)","('on',)","(72,)","(7000,)","(50,)","(0,)","['setHue:50', 'setColorTemperature:7000']",2,0.004714488983154297,735,741
723,"('on',)","(77,)","(6700,)","(85,)","(0,)","('on',)","(77,)","(7200,)","(0,)","(61,)","['setSaturation:61', 'setColorTemperature:7200']",2,0.004742860794067383,735,741
724,"('on',)","(73,)","(2300,)","(91,)","(0,)","('on',)","(73,)","(4700,)","(91,)","(0,)",['setColorTemperature:4700'],1,0.0026578903198242188,369,371
725,"('on',)","(98,)","(7300,)","(0,)","(71,)","('on',)","(52,)","(7300,)","(13,)","(0,)","['setHue:13', 'setLevel:52']",2,0.0047495365142822266,735,741
726,"('off',)","(68,)","(3800,)","(14,)","(0,)","('on',)","(68,)","(3800,)","(77,)","(0,)",['setHue:77'],1,0.002419710159301758,371,370
727,"('on',)","(32,)","(6300,)","(6,)","(0,)","('on',)","(31,)","(6300,)","(21,)","(0,)","['setHue:21', 'setLevel:31']",2,0.004807949066162109,736,742
728,"('off',)","(39,)","(4700,)","(0,)","(15,)","('on',)","(59,)","(4700,)","(32,)","(0,)","['setHue:32', 'setLevel:59']",2,0.004832029342651367,738,740
729,"('off',)","(37,)","(2800,)","(0,)","(45,)","('on',)","(50,)","(2200,)","(0,)","(50,)","['setColorTemperature:2200', 'setLevel:50', 'setSaturation:50']",3,0.011812210083007812,1835,1846
730,"('off',)","(12,)","(5700,)","(0,)","(58,)","('on',)","(12,)","(5700,)","(0,)","(82,)",['setSaturation:82'],1,0.0024111270904541016,370,369
731,"('off',)","(28,)","(5500,)","(19,)","(0,)","('on',)","(82,)","(5100,)","(0,)","(22,)","['setSaturation:22', 'setColorTemperature:5100', 'setLevel:82']",3,0.0072100162506103516,1104,1110
732,"('off',)","(76,)","(2600,)","(15,)","(0,)","('on',)","(76,)","(2600,)","(0,)","(63,)",['setSaturation:63'],1,0.0024285316467285156,371,370
733,"('off',)","(54,)","(5400,)","(0,)","(15,)","('on',)","(54,)","(5400,)","(85,)","(0,)",['setHue:85'],1,0.002391815185546875,370,369
734,"('off',)","(85,)","(8800,)","(46,)","(0,)","('on',)","(85,)","(3100,)","(94,)","(0,)","['setColorTemperature:3100', 'setHue:94']",2,0.00487208366394043,739,741
735,"('on',)","(14,)","(3700,)","(0,)","(66,)","('on',)","(14,)","(6800,)","(0,)","(36,)","['setSaturation:36', 'setColorTemperature:6800']",2,0.004825115203857422,734,740
736,"('on',)","(59,)","(2500,)","(12,)","(0,)","('on',)","(1,)","(2500,)","(52,)","(0,)","['setLevel:1', 'setHue:52']",2,0.0047473907470703125,736,741
737,"('off',)","(70,)","(5700,)","(0,)","(76,)","('on',)","(94,)","(5700,)","(0,)","(91,)","['setLevel:94', 'setSaturation:91']",2,0.007140636444091797,1104,1109
738,"('on',)","(12,)","(4800,)","(68,)","(0,)","('on',)","(12,)","(4800,)","(93,)","(0,)",['setHue:93'],1,0.002404451370239258,369,371
739,"('on',)","(19,)","(7400,)","(37,)","(0,)","('on',)","(19,)","(7400,)","(89,)","(0,)",['setHue:89'],1,0.0024361610412597656,369,371
740,"('on',)","(73,)","(6400,)","(0,)","(17,)","('on',)","(62,)","(6400,)","(7,)","(0,)","['setHue:7', 'setLevel:62']",2,0.00478816032409668,735,741
741,"('off',)","(79,)","(5300,)","(0,)","(43,)","('on',)","(68,)","(5300,)","(0,)","(52,)","['setLevel:68', 'setSaturation:52']",2,0.004784345626831055,737,739
742,"('on',)","(90,)","(5600,)","(0,)","(89,)","('on',)","(72,)","(5600,)","(90,)","(0,)","['setHue:90', 'setLevel:72']",2,0.004846096038818359,735,741
743,"('off',)","(75,)","(3500,)","(76,)","(0,)","('on',)","(24,)","(3500,)","(92,)","(0,)","['setLevel:24', 'setHue:92']",2,0.004809141159057617,739,741
744,"('on',)","(15,)","(6700,)","(0,)","(69,)","('on',)","(15,)","(6700,)","(21,)","(0,)",['setHue:21'],1,0.0023958683013916016,368,370
745,"('on',)","(68,)","(6300,)","(84,)","(0,)","('on',)","(68,)","(6300,)","(46,)","(0,)",['setHue:46'],1,0.002415895462036133,369,371
746,"('off',)","(89,)","(2300,)","(0,)","(62,)","('on',)","(15,)","(2300,)","(0,)","(94,)","['setLevel:15', 'setSaturation:94']",2,0.004763364791870117,737,739
747,"('off',)","(46,)","(6400,)","(0,)","(66,)","('on',)","(62,)","(3600,)","(17,)","(0,)","['setHue:17', 'setColorTemperature:3600', 'setLevel:62']",3,0.0071713924407958984,1105,1111
748,"('off',)","(19,)","(6000,)","(57,)","(0,)","('on',)","(19,)","(4100,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:4100']",2,0.004808187484741211,738,740
749,"('off',)","(47,)","(6500,)","(0,)","(52,)","('on',)","(47,)","(6500,)","(0,)","(44,)",['setSaturation:44'],1,0.0024166107177734375,370,369
750,"('off',)","(93,)","(4200,)","(78,)","(0,)","('on',)","(93,)","(6900,)","(76,)","(0,)","['setHue:76', 'setColorTemperature:6900']",2,0.004801750183105469,739,741
751,"('on',)","(51,)","(6400,)","(0,)","(32,)","('on',)","(69,)","(6400,)","(12,)","(0,)","['setHue:12', 'setLevel:69']",2,0.004800081253051758,735,741
752,"('on',)","(98,)","(6300,)","(0,)","(39,)","('on',)","(62,)","(4400,)","(0,)","(70,)","['setColorTemperature:4400', 'setLevel:62', 'setSaturation:70']",3,0.009552717208862305,1465,1480
753,"('on',)","(93,)","(3800,)","(68,)","(0,)","('on',)","(93,)","(6900,)","(79,)","(0,)","['setColorTemperature:6900', 'setHue:79']",2,0.007502555847167969,1103,1113
754,"('off',)","(86,)","(4400,)","(0,)","(6,)","('on',)","(94,)","(4400,)","(0,)","(30,)","['setSaturation:30', 'setLevel:94']",2,0.004758358001708984,737,739
755,"('on',)","(59,)","(8300,)","(0,)","(79,)","('on',)","(90,)","(8300,)","(39,)","(0,)","['setHue:39', 'setLevel:90']",2,0.00481414794921875,735,741
