,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
598,"('off',)","(65,)","(5000,)","(4,)","(0,)","('on',)","(78,)","(5000,)","(0,)","(9,)","['setSaturation:9', 'setLevel:78']",2,0.0047948360443115234,738,740
599,"('on',)","(76,)","(8900,)","(0,)","(67,)","('on',)","(3,)","(8900,)","(0,)","(45,)","['setSaturation:45', 'setLevel:3']",2,0.00477910041809082,734,740
600,"('on',)","(3,)","(6200,)","(0,)","(97,)","('on',)","(6,)","(6200,)","(0,)","(45,)","['setSaturation:45', 'setLevel:6']",2,0.0047380924224853516,734,740
601,"('off',)","(99,)","(3400,)","(0,)","(69,)","('on',)","(96,)","(3400,)","(69,)","(0,)","['setHue:69', 'setLevel:96']",2,0.004765987396240234,738,740
602,"('off',)","(83,)","(5900,)","(44,)","(0,)","('on',)","(83,)","(5900,)","(0,)","(37,)",['setSaturation:37'],1,0.002421140670776367,371,370
603,"('on',)","(94,)","(5000,)","(35,)","(0,)","('on',)","(94,)","(8600,)","(0,)","(19,)","['setSaturation:19', 'setColorTemperature:8600']",2,0.004820585250854492,735,741
604,"('off',)","(7,)","(3700,)","(0,)","(66,)","('on',)","(28,)","(3700,)","(0,)","(77,)","['setLevel:28', 'setSaturation:77']",2,0.004797697067260742,737,739
605,"('on',)","(91,)","(3800,)","(94,)","(0,)","('on',)","(91,)","(4800,)","(17,)","(0,)","['setHue:17', 'setColorTemperature:4800']",2,0.0048809051513671875,736,742
606,"('on',)","(25,)","(4000,)","(0,)","(65,)","('on',)","(8,)","(6000,)","(0,)","(93,)","['setLevel:8', 'setColorTemperature:6000', 'setSaturation:93']",3,0.01681041717529297,2558,2590
607,"('off',)","(85,)","(7500,)","(0,)","(79,)","('on',)","(45,)","(3700,)","(24,)","(0,)","['setHue:24', 'setColorTemperature:3700', 'setLevel:45']",3,0.007241249084472656,1105,1111
608,"('off',)","(17,)","(7600,)","(0,)","(3,)","('on',)","(15,)","(7600,)","(88,)","(0,)","['setHue:88', 'setLevel:15']",2,0.004787445068359375,738,740
609,"('off',)","(25,)","(3400,)","(65,)","(0,)","('on',)","(65,)","(2400,)","(0,)","(62,)","['setSaturation:62', 'setColorTemperature:2400', 'setLevel:65']",3,0.00717926025390625,1104,1110
610,"('on',)","(85,)","(5200,)","(0,)","(89,)","('on',)","(55,)","(8200,)","(24,)","(0,)","['setHue:24', 'setLevel:55', 'setColorTemperature:8200']",3,0.007158041000366211,1102,1112
611,"('on',)","(82,)","(5200,)","(0,)","(52,)","('on',)","(82,)","(8800,)","(34,)","(0,)","['setHue:34', 'setColorTemperature:8800']",2,0.004805564880371094,735,741
612,"('on',)","(17,)","(5800,)","(0,)","(61,)","('on',)","(34,)","(5800,)","(0,)","(40,)","['setSaturation:40', 'setLevel:34']",2,0.004808664321899414,734,740
613,"('off',)","(16,)","(7200,)","(0,)","(64,)","('on',)","(16,)","(5400,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:5400']",2,0.004793405532836914,737,739
614,"('off',)","(85,)","(5200,)","(90,)","(0,)","('on',)","(59,)","(5200,)","(90,)","(0,)",['setLevel:59'],1,0.0023949146270751953,371,370
615,"('off',)","(53,)","(6100,)","(7,)","(0,)","('on',)","(66,)","(6100,)","(66,)","(0,)","['setHue:66', 'setLevel:66']",2,0.0047855377197265625,739,741
616,"('on',)","(7,)","(2400,)","(48,)","(0,)","('on',)","(7,)","(2400,)","(9,)","(0,)",['setHue:9'],1,0.002393007278442383,369,371
617,"('on',)","(25,)","(6000,)","(0,)","(35,)","('on',)","(75,)","(7100,)","(0,)","(35,)","['setLevel:75', 'setColorTemperature:7100']",2,0.007121086120605469,1100,1110
618,"('on',)","(68,)","(8800,)","(0,)","(21,)","('on',)","(58,)","(8800,)","(27,)","(0,)","['setHue:27', 'setLevel:58']",2,0.004786968231201172,735,741
619,"('on',)","(95,)","(7500,)","(87,)","(0,)","('on',)","(48,)","(7500,)","(0,)","(56,)","['setSaturation:56', 'setLevel:48']",2,0.004766941070556641,735,741
620,"('off',)","(48,)","(2300,)","(4,)","(0,)","('on',)","(12,)","(2300,)","(0,)","(93,)","['setSaturation:93', 'setLevel:12']",2,0.004763603210449219,738,740
621,"('off',)","(62,)","(5500,)","(32,)","(0,)","('on',)","(62,)","(6400,)","(89,)","(0,)","['setColorTemperature:6400', 'setHue:89']",2,0.007129669189453125,1107,1112
622,"('off',)","(27,)","(5600,)","(29,)","(0,)","('on',)","(22,)","(5600,)","(0,)","(3,)","['setSaturation:3', 'setLevel:22']",2,0.004806041717529297,738,740
623,"('on',)","(62,)","(7900,)","(0,)","(81,)","('on',)","(62,)","(8900,)","(0,)","(70,)","['setSaturation:70', 'setColorTemperature:8900']",2,0.005051851272583008,734,740
624,"('on',)","(67,)","(3100,)","(0,)","(76,)","('on',)","(75,)","(2300,)","(16,)","(0,)","['setHue:16', 'setColorTemperature:2300', 'setLevel:75']",3,0.007099628448486328,1102,1112
625,"('off',)","(96,)","(3900,)","(94,)","(0,)","('on',)","(96,)","(3500,)","(84,)","(0,)","['setHue:84', 'setColorTemperature:3500']",2,0.0047779083251953125,739,741
626,"('off',)","(26,)","(2300,)","(32,)","(0,)","('on',)","(31,)","(5500,)","(0,)","(69,)","['setSaturation:69', 'setLevel:31', 'setColorTemperature:5500']",3,0.00949239730834961,1470,1480
627,"('off',)","(61,)","(4800,)","(0,)","(52,)","('on',)","(61,)","(4800,)","(0,)","(79,)",['setSaturation:79'],1,0.0024046897888183594,370,369
628,"('on',)","(39,)","(3700,)","(0,)","(63,)","('on',)","(72,)","(3700,)","(70,)","(0,)","['setHue:70', 'setLevel:72']",2,0.004773855209350586,735,741
629,"('on',)","(9,)","(4900,)","(36,)","(0,)","('on',)","(84,)","(4900,)","(0,)","(77,)","['setSaturation:77', 'setLevel:84']",2,0.004723548889160156,735,741
630,"('off',)","(60,)","(3100,)","(0,)","(84,)","('on',)","(79,)","(3100,)","(0,)","(98,)","['setLevel:79', 'setSaturation:98']",2,0.007096052169799805,1104,1109
631,"('on',)","(0,)","(3200,)","(0,)","(67,)","('on',)","(0,)","(3200,)","(0,)","(79,)",['setSaturation:79'],1,0.002409219741821289,369,370
632,"('off',)","(7,)","(8300,)","(0,)","(53,)","('on',)","(99,)","(8300,)","(0,)","(18,)","['setSaturation:18', 'setLevel:99']",2,0.004723787307739258,737,739
633,"('on',)","(41,)","(7800,)","(31,)","(0,)","('on',)","(41,)","(6500,)","(38,)","(0,)","['setColorTemperature:6500', 'setHue:38']",2,0.004802227020263672,736,742
634,"('on',)","(45,)","(5500,)","(88,)","(0,)","('on',)","(63,)","(8600,)","(11,)","(0,)","['setHue:11', 'setLevel:63', 'setColorTemperature:8600']",3,0.009567737579345703,1470,1484
635,"('on',)","(69,)","(8300,)","(21,)","(0,)","('off',)","(80,)","(8300,)","(0,)","(86,)","['setSaturation:86', 'setLevel:80', 'setLevel:0']",3,0.009784936904907227,1464,1480
636,"('off',)","(49,)","(3600,)","(52,)","(0,)","('on',)","(10,)","(3600,)","(14,)","(0,)","['setHue:14', 'setLevel:10']",2,0.004809141159057617,739,741
637,"('on',)","(11,)","(4000,)","(12,)","(0,)","('on',)","(72,)","(4400,)","(82,)","(0,)","['setLevel:72', 'setColorTemperature:4400', 'setHue:82']",3,0.016905546188354492,2565,2597
638,"('on',)","(24,)","(4700,)","(0,)","(65,)","('on',)","(24,)","(4700,)","(0,)","(95,)",['setSaturation:95'],1,0.0024182796478271484,368,370
639,"('off',)","(76,)","(6800,)","(86,)","(0,)","('off',)","(76,)","(3000,)","(97,)","(0,)","['setColorTemperature:3000', 'setHue:97', 'setLevel:0']",3,0.009557247161865234,1471,1482
640,"('on',)","(22,)","(2600,)","(0,)","(51,)","('on',)","(29,)","(2600,)","(0,)","(80,)","['setLevel:29', 'setSaturation:80']",2,0.0071811676025390625,1100,1110
641,"('on',)","(76,)","(5300,)","(0,)","(77,)","('on',)","(97,)","(5300,)","(92,)","(0,)","['setHue:92', 'setLevel:97']",2,0.00481414794921875,735,741
642,"('on',)","(55,)","(5200,)","(89,)","(0,)","('on',)","(12,)","(5200,)","(0,)","(57,)","['setSaturation:57', 'setLevel:12']",2,0.004848003387451172,735,741
643,"('off',)","(5,)","(6600,)","(0,)","(4,)","('on',)","(5,)","(6600,)","(10,)","(0,)",['setHue:10'],1,0.0024127960205078125,370,369
644,"('off',)","(20,)","(4100,)","(37,)","(0,)","('on',)","(20,)","(8500,)","(4,)","(0,)","['setColorTemperature:8500', 'setHue:4']",2,0.007103443145751953,1107,1112
645,"('on',)","(22,)","(5200,)","(32,)","(0,)","('on',)","(35,)","(3500,)","(15,)","(0,)","['setHue:15', 'setColorTemperature:3500', 'setLevel:35']",3,0.007143735885620117,1103,1113
646,"('off',)","(15,)","(7300,)","(54,)","(0,)","('on',)","(67,)","(6200,)","(81,)","(0,)","['setColorTemperature:6200', 'setLevel:67', 'setHue:81']",3,0.01185154914855957,1840,1854
647,"('on',)","(78,)","(3100,)","(0,)","(45,)","('on',)","(69,)","(5300,)","(26,)","(0,)","['setHue:26', 'setLevel:69', 'setColorTemperature:5300']",3,0.007218599319458008,1102,1112
648,"('on',)","(33,)","(8500,)","(0,)","(87,)","('on',)","(61,)","(8700,)","(0,)","(67,)","['setSaturation:67', 'setLevel:61', 'setColorTemperature:8700']",3,0.009489059448242188,1466,1480
649,"('off',)","(30,)","(3600,)","(1,)","(0,)","('on',)","(55,)","(3600,)","(0,)","(31,)","['setSaturation:31', 'setLevel:55']",2,0.004813194274902344,738,740
650,"('on',)","(66,)","(2800,)","(0,)","(67,)","('on',)","(74,)","(7100,)","(18,)","(0,)","['setHue:18', 'setLevel:74', 'setColorTemperature:7100']",3,0.009487152099609375,1469,1483
651,"('on',)","(48,)","(8700,)","(0,)","(93,)","('on',)","(34,)","(5900,)","(0,)","(14,)","['setSaturation:14', 'setColorTemperature:5900', 'setLevel:34']",3,0.007140398025512695,1100,1110
652,"('on',)","(38,)","(5400,)","(0,)","(74,)","('on',)","(42,)","(2700,)","(0,)","(34,)","['setSaturation:34', 'setColorTemperature:2700', 'setLevel:42']",3,0.0071125030517578125,1100,1110
653,"('off',)","(92,)","(5000,)","(0,)","(98,)","('on',)","(92,)","(5000,)","(0,)","(73,)",['setSaturation:73'],1,0.002409696578979492,370,369
654,"('on',)","(86,)","(2700,)","(5,)","(0,)","('on',)","(97,)","(2700,)","(75,)","(0,)","['setLevel:97', 'setHue:75']",2,0.007077217102050781,1103,1113
655,"('on',)","(64,)","(3000,)","(32,)","(0,)","('on',)","(65,)","(3000,)","(7,)","(0,)","['setLevel:65', 'setHue:7']",2,0.007113933563232422,1103,1113
656,"('on',)","(77,)","(7900,)","(60,)","(0,)","('on',)","(77,)","(8800,)","(94,)","(0,)","['setColorTemperature:8800', 'setHue:94']",2,0.007143497467041016,1103,1113
657,"('on',)","(81,)","(7500,)","(98,)","(0,)","('on',)","(81,)","(8500,)","(43,)","(0,)","['setHue:43', 'setColorTemperature:8500']",2,0.004825592041015625,736,742
658,"('off',)","(69,)","(8100,)","(8,)","(0,)","('on',)","(77,)","(3800,)","(51,)","(0,)","['setHue:51', 'setColorTemperature:3800', 'setLevel:77']",3,0.007163286209106445,1106,1112
659,"('off',)","(75,)","(2600,)","(79,)","(0,)","('on',)","(3,)","(2600,)","(11,)","(0,)","['setHue:11', 'setLevel:3']",2,0.0047626495361328125,739,741
660,"('on',)","(8,)","(2300,)","(72,)","(0,)","('on',)","(28,)","(5600,)","(54,)","(0,)","['setHue:54', 'setLevel:28', 'setColorTemperature:5600']",3,0.007133960723876953,1103,1113
661,"('on',)","(37,)","(3300,)","(0,)","(29,)","('on',)","(51,)","(3300,)","(0,)","(71,)","['setLevel:51', 'setSaturation:71']",2,0.007195472717285156,1100,1110
662,"('on',)","(62,)","(4300,)","(8,)","(0,)","('on',)","(7,)","(4300,)","(0,)","(30,)","['setSaturation:30', 'setLevel:7']",2,0.004810333251953125,735,741
663,"('off',)","(18,)","(7000,)","(3,)","(0,)","('on',)","(10,)","(4900,)","(0,)","(77,)","['setSaturation:77', 'setColorTemperature:4900', 'setLevel:10']",3,0.00721287727355957,1104,1110
664,"('on',)","(29,)","(6400,)","(0,)","(47,)","('on',)","(1,)","(4100,)","(39,)","(0,)","['setHue:39', 'setColorTemperature:4100', 'setLevel:1']",3,0.007137298583984375,1102,1112
665,"('on',)","(82,)","(7900,)","(43,)","(0,)","('on',)","(19,)","(7900,)","(0,)","(14,)","['setSaturation:14', 'setLevel:19']",2,0.004822254180908203,735,741
666,"('off',)","(93,)","(4100,)","(63,)","(0,)","('on',)","(18,)","(8400,)","(50,)","(0,)","['setHue:50', 'setLevel:18', 'setColorTemperature:8400']",3,0.0071408748626708984,1106,1112
667,"('off',)","(13,)","(8100,)","(0,)","(44,)","('on',)","(13,)","(8100,)","(0,)","(71,)",['setSaturation:71'],1,0.002418994903564453,370,369
668,"('on',)","(83,)","(7300,)","(0,)","(45,)","('on',)","(6,)","(7300,)","(0,)","(54,)","['setLevel:6', 'setSaturation:54']",2,0.0047338008880615234,734,740
669,"('on',)","(34,)","(6300,)","(69,)","(0,)","('on',)","(98,)","(6300,)","(0,)","(63,)","['setSaturation:63', 'setLevel:98']",2,0.004775524139404297,735,741
670,"('off',)","(74,)","(3800,)","(0,)","(15,)","('on',)","(74,)","(3700,)","(0,)","(26,)","['setColorTemperature:3700', 'setSaturation:26']",2,0.0047605037689208984,737,739
671,"('on',)","(0,)","(6100,)","(89,)","(0,)","('on',)","(67,)","(8100,)","(0,)","(100,)","['setSaturation:100', 'setLevel:67', 'setColorTemperature:8100']",3,0.009423494338989258,1471,1481
672,"('off',)","(82,)","(4700,)","(0,)","(13,)","('on',)","(82,)","(6700,)","(28,)","(0,)","['setHue:28', 'setColorTemperature:6700']",2,0.004773139953613281,738,740
673,"('on',)","(78,)","(8300,)","(0,)","(13,)","('on',)","(78,)","(3700,)","(37,)","(0,)","['setHue:37', 'setColorTemperature:3700']",2,0.004835605621337891,735,741
674,"('on',)","(54,)","(2800,)","(72,)","(0,)","('on',)","(96,)","(2200,)","(0,)","(59,)","['setSaturation:59', 'setColorTemperature:2200', 'setLevel:96']",3,0.007167339324951172,1101,1110
675,"('off',)","(31,)","(4500,)","(0,)","(54,)","('on',)","(76,)","(4500,)","(80,)","(0,)","['setHue:80', 'setLevel:76']",2,0.004799365997314453,738,740
676,"('off',)","(38,)","(6200,)","(0,)","(5,)","('on',)","(20,)","(6200,)","(31,)","(0,)","['setHue:31', 'setLevel:20']",2,0.004769086837768555,738,740
677,"('off',)","(89,)","(5800,)","(78,)","(0,)","('on',)","(89,)","(8900,)","(69,)","(0,)","['setHue:69', 'setColorTemperature:8900']",2,0.004858255386352539,739,741
678,"('on',)","(70,)","(6400,)","(27,)","(0,)","('on',)","(70,)","(6400,)","(22,)","(0,)",['setHue:22'],1,0.0024416446685791016,369,371
679,"('off',)","(75,)","(4600,)","(10,)","(0,)","('on',)","(100,)","(4600,)","(8,)","(0,)","['setLevel:100', 'setHue:8']",2,0.004726409912109375,739,741
680,"('off',)","(58,)","(8800,)","(0,)","(95,)","('on',)","(8,)","(5200,)","(17,)","(0,)","['setHue:17', 'setColorTemperature:5200', 'setLevel:8']",3,0.007246494293212891,1105,1111
681,"('off',)","(81,)","(8500,)","(0,)","(95,)","('on',)","(81,)","(8500,)","(42,)","(0,)",['setHue:42'],1,0.002418041229248047,370,369
682,"('on',)","(69,)","(8900,)","(0,)","(76,)","('on',)","(69,)","(8200,)","(1,)","(0,)","['setHue:1', 'setColorTemperature:8200']",2,0.004774332046508789,735,741
683,"('on',)","(27,)","(6000,)","(0,)","(77,)","('on',)","(40,)","(6000,)","(43,)","(0,)","['setHue:43', 'setLevel:40']",2,0.0047872066497802734,735,741
684,"('on',)","(76,)","(4900,)","(41,)","(0,)","('on',)","(36,)","(4900,)","(29,)","(0,)","['setHue:29', 'setLevel:36']",2,0.004770755767822266,736,742
685,"('off',)","(68,)","(2500,)","(73,)","(0,)","('on',)","(81,)","(2500,)","(0,)","(96,)","['setSaturation:96', 'setLevel:81']",2,0.004763364791870117,738,740
686,"('on',)","(79,)","(4900,)","(59,)","(0,)","('off',)","(78,)","(4900,)","(0,)","(43,)","['setSaturation:43', 'setLevel:78', 'setLevel:0']",3,0.009509086608886719,1464,1480
687,"('on',)","(87,)","(7900,)","(0,)","(54,)","('on',)","(38,)","(7900,)","(86,)","(0,)","['setHue:86', 'setLevel:38']",2,0.0048122406005859375,735,741
688,"('on',)","(96,)","(6700,)","(0,)","(11,)","('on',)","(18,)","(6700,)","(60,)","(0,)","['setHue:60', 'setLevel:18']",2,0.00474238395690918,735,741
689,"('on',)","(48,)","(3800,)","(0,)","(73,)","('on',)","(91,)","(3700,)","(16,)","(0,)","['setHue:16', 'setColorTemperature:3700', 'setLevel:91']",3,0.007149219512939453,1102,1112
690,"('on',)","(51,)","(2500,)","(87,)","(0,)","('on',)","(51,)","(2500,)","(90,)","(0,)",['setHue:90'],1,0.002427816390991211,369,371
691,"('off',)","(39,)","(7200,)","(4,)","(0,)","('on',)","(39,)","(5700,)","(8,)","(0,)","['setColorTemperature:5700', 'setHue:8']",2,0.004812717437744141,739,741
692,"('on',)","(97,)","(6800,)","(61,)","(0,)","('on',)","(44,)","(6800,)","(23,)","(0,)","['setHue:23', 'setLevel:44']",2,0.004814624786376953,736,742
693,"('on',)","(77,)","(8200,)","(27,)","(0,)","('on',)","(14,)","(8900,)","(60,)","(0,)","['setLevel:14', 'setColorTemperature:8900', 'setHue:60']",3,0.01433420181274414,2202,2226
694,"('off',)","(47,)","(8900,)","(27,)","(0,)","('on',)","(79,)","(8900,)","(0,)","(51,)","['setSaturation:51', 'setLevel:79']",2,0.004803895950317383,738,740
695,"('on',)","(80,)","(3300,)","(34,)","(0,)","('on',)","(56,)","(3300,)","(0,)","(13,)","['setSaturation:13', 'setLevel:56']",2,0.004762172698974609,735,741
696,"('off',)","(29,)","(2900,)","(91,)","(0,)","('on',)","(29,)","(5500,)","(0,)","(61,)","['setSaturation:61', 'setColorTemperature:5500']",2,0.004811763763427734,738,740
697,"('on',)","(58,)","(3500,)","(13,)","(0,)","('on',)","(57,)","(5100,)","(24,)","(0,)","['setLevel:57', 'setColorTemperature:5100', 'setHue:24']",3,0.014270305633544922,2202,2226
698,"('off',)","(59,)","(7500,)","(40,)","(0,)","('on',)","(76,)","(8100,)","(40,)","(0,)","['setLevel:76', 'setColorTemperature:8100']",2,0.0071811676025390625,1107,1112
699,"('off',)","(63,)","(3300,)","(0,)","(99,)","('on',)","(11,)","(3800,)","(89,)","(0,)","['setHue:89', 'setLevel:11', 'setColorTemperature:3800']",3,0.007141590118408203,1105,1111
700,"('on',)","(17,)","(5700,)","(82,)","(0,)","('on',)","(60,)","(2800,)","(85,)","(0,)","['setColorTemperature:2800', 'setLevel:60', 'setHue:85']",3,0.011978864669799805,1836,1855
701,"('on',)","(38,)","(7100,)","(52,)","(0,)","('on',)","(38,)","(8100,)","(35,)","(0,)","['setHue:35', 'setColorTemperature:8100']",2,0.00482940673828125,736,742
702,"('on',)","(1,)","(7300,)","(0,)","(12,)","('on',)","(16,)","(7300,)","(21,)","(0,)","['setHue:21', 'setLevel:16']",2,0.004744768142700195,735,739
703,"('on',)","(89,)","(7600,)","(0,)","(35,)","('on',)","(83,)","(7600,)","(0,)","(17,)","['setSaturation:17', 'setLevel:83']",2,0.004810810089111328,734,740
704,"('off',)","(33,)","(7700,)","(0,)","(40,)","('on',)","(35,)","(2600,)","(18,)","(0,)","['setHue:18', 'setColorTemperature:2600', 'setLevel:35']",3,0.007198333740234375,1105,1111
705,"('on',)","(83,)","(3500,)","(0,)","(32,)","('on',)","(62,)","(3500,)","(0,)","(84,)","['setLevel:62', 'setSaturation:84']",2,0.004780769348144531,734,740
706,"('on',)","(15,)","(4600,)","(35,)","(0,)","('on',)","(62,)","(4600,)","(35,)","(0,)",['setLevel:62'],1,0.0024030208587646484,369,371
707,"('off',)","(33,)","(4700,)","(72,)","(0,)","('on',)","(32,)","(4700,)","(13,)","(0,)","['setHue:13', 'setLevel:32']",2,0.004792213439941406,739,741
708,"('off',)","(83,)","(5000,)","(72,)","(0,)","('on',)","(83,)","(6300,)","(45,)","(0,)","['setHue:45', 'setColorTemperature:6300']",2,0.004822492599487305,739,741
709,"('off',)","(68,)","(2800,)","(31,)","(0,)","('on',)","(68,)","(4900,)","(10,)","(0,)","['setHue:10', 'setColorTemperature:4900']",2,0.004853487014770508,739,741
710,"('on',)","(73,)","(6400,)","(0,)","(14,)","('on',)","(37,)","(3500,)","(0,)","(75,)","['setColorTemperature:3500', 'setLevel:37', 'setSaturation:75']",3,0.009483814239501953,1465,1480
711,"('on',)","(0,)","(5300,)","(0,)","(35,)","('on',)","(47,)","(8000,)","(0,)","(49,)","['setLevel:47', 'setColorTemperature:8000', 'setSaturation:49']",3,0.016699790954589844,2565,2590
712,"('off',)","(70,)","(7300,)","(47,)","(0,)","('on',)","(16,)","(3100,)","(0,)","(92,)","['setSaturation:92', 'setColorTemperature:3100', 'setLevel:16']",3,0.007132530212402344,1104,1110
713,"('on',)","(25,)","(5100,)","(0,)","(57,)","('on',)","(62,)","(2800,)","(0,)","(49,)","['setSaturation:49', 'setColorTemperature:2800', 'setLevel:62']",3,0.0071811676025390625,1100,1110
714,"('off',)","(64,)","(4600,)","(75,)","(0,)","('on',)","(64,)","(8700,)","(6,)","(0,)","['setHue:6', 'setColorTemperature:8700']",2,0.0048220157623291016,739,741
715,"('on',)","(65,)","(7000,)","(63,)","(0,)","('on',)","(53,)","(4400,)","(0,)","(12,)","['setSaturation:12', 'setColorTemperature:4400', 'setLevel:53']",3,0.007198810577392578,1101,1111
716,"('off',)","(65,)","(3100,)","(76,)","(0,)","('on',)","(65,)","(3100,)","(46,)","(0,)",['setHue:46'],1,0.002409696578979492,371,370
717,"('on',)","(89,)","(7300,)","(0,)","(98,)","('on',)","(89,)","(8600,)","(49,)","(0,)","['setHue:49', 'setColorTemperature:8600']",2,0.004841804504394531,735,741
718,"('on',)","(39,)","(8100,)","(0,)","(69,)","('on',)","(44,)","(8100,)","(82,)","(0,)","['setHue:82', 'setLevel:44']",2,0.004822969436645508,735,741
719,"('off',)","(48,)","(6200,)","(7,)","(0,)","('on',)","(83,)","(7900,)","(88,)","(0,)","['setLevel:83', 'setColorTemperature:7900', 'setHue:88']",3,0.01689434051513672,2570,2596
720,"('off',)","(71,)","(6500,)","(18,)","(0,)","('on',)","(61,)","(6500,)","(87,)","(0,)","['setLevel:61', 'setHue:87']",2,0.004782438278198242,739,741
721,"('on',)","(49,)","(7100,)","(0,)","(13,)","('on',)","(49,)","(7100,)","(0,)","(81,)",['setSaturation:81'],1,0.0024247169494628906,368,370
722,"('off',)","(91,)","(4900,)","(0,)","(70,)","('on',)","(35,)","(4900,)","(0,)","(66,)","['setSaturation:66', 'setLevel:35']",2,0.00473785400390625,737,739
723,"('off',)","(79,)","(2700,)","(0,)","(93,)","('on',)","(79,)","(2700,)","(41,)","(0,)",['setHue:41'],1,0.0024025440216064453,370,369
724,"('off',)","(16,)","(5600,)","(0,)","(23,)","('on',)","(16,)","(3500,)","(0,)","(81,)","['setColorTemperature:3500', 'setSaturation:81']",2,0.0047760009765625,737,739
725,"('on',)","(30,)","(8600,)","(34,)","(0,)","('on',)","(30,)","(8600,)","(61,)","(0,)",['setHue:61'],1,0.0024285316467285156,369,371
726,"('on',)","(86,)","(7800,)","(99,)","(0,)","('on',)","(69,)","(4100,)","(0,)","(31,)","['setSaturation:31', 'setColorTemperature:4100', 'setLevel:69']",3,0.007127046585083008,1101,1111
727,"('off',)","(7,)","(4100,)","(68,)","(0,)","('on',)","(20,)","(6900,)","(68,)","(0,)","['setLevel:20', 'setColorTemperature:6900']",2,0.004768848419189453,739,741
728,"('on',)","(20,)","(6400,)","(1,)","(0,)","('on',)","(1,)","(3700,)","(19,)","(0,)","['setColorTemperature:3700', 'setLevel:1', 'setHue:19']",3,0.009407758712768555,1469,1482
729,"('off',)","(4,)","(7200,)","(0,)","(55,)","('on',)","(93,)","(8300,)","(0,)","(32,)","['setSaturation:32', 'setLevel:93', 'setColorTemperature:8300']",3,0.009458780288696289,1469,1479
730,"('off',)","(24,)","(8700,)","(0,)","(53,)","('on',)","(40,)","(8700,)","(73,)","(0,)","['setHue:73', 'setLevel:40']",2,0.004717588424682617,738,740
731,"('off',)","(28,)","(7800,)","(0,)","(57,)","('on',)","(35,)","(7800,)","(0,)","(81,)","['setLevel:35', 'setSaturation:81']",2,0.0071485042572021484,1104,1109
732,"('on',)","(1,)","(3200,)","(33,)","(0,)","('on',)","(12,)","(8300,)","(89,)","(0,)","['setLevel:12', 'setColorTemperature:8300', 'setHue:89']",3,0.017105817794799805,2565,2593
733,"('on',)","(49,)","(6100,)","(0,)","(18,)","('on',)","(90,)","(8000,)","(0,)","(34,)","['setLevel:90', 'setColorTemperature:8000', 'setSaturation:34']",3,0.016709566116333008,2558,2590
734,"('off',)","(47,)","(5000,)","(85,)","(0,)","('off',)","(68,)","(8400,)","(0,)","(22,)","['setSaturation:22', 'setLevel:68', 'setColorTemperature:8400', 'setLevel:0']",4,0.019119739532470703,2925,2957
735,"('on',)","(76,)","(3200,)","(25,)","(0,)","('on',)","(100,)","(3200,)","(1,)","(0,)","['setHue:1', 'setLevel:100']",2,0.0047261714935302734,736,742
736,"('on',)","(65,)","(8400,)","(0,)","(89,)","('on',)","(24,)","(8400,)","(61,)","(0,)","['setHue:61', 'setLevel:24']",2,0.004788875579833984,735,741
737,"('off',)","(7,)","(4200,)","(0,)","(37,)","('on',)","(37,)","(4200,)","(85,)","(0,)","['setHue:85', 'setLevel:37']",2,0.0047223567962646484,738,740
738,"('off',)","(29,)","(3200,)","(25,)","(0,)","('on',)","(29,)","(3200,)","(90,)","(0,)",['setHue:90'],1,0.0024187564849853516,371,370
739,"('on',)","(59,)","(6300,)","(0,)","(83,)","('on',)","(21,)","(4500,)","(0,)","(12,)","['setSaturation:12', 'setColorTemperature:4500', 'setLevel:21']",3,0.007179975509643555,1100,1110
740,"('on',)","(62,)","(7200,)","(30,)","(0,)","('on',)","(29,)","(2600,)","(59,)","(0,)","['setColorTemperature:2600', 'setLevel:29', 'setHue:59']",3,0.009497880935668945,1469,1484
741,"('on',)","(9,)","(6900,)","(59,)","(0,)","('on',)","(25,)","(6900,)","(8,)","(0,)","['setLevel:25', 'setHue:8']",2,0.0047397613525390625,736,742
742,"('off',)","(0,)","(4700,)","(0,)","(90,)","('on',)","(73,)","(2300,)","(100,)","(0,)","['setHue:100', 'setColorTemperature:2300', 'setLevel:73']",3,0.007052898406982422,1107,1111
743,"('off',)","(48,)","(5000,)","(11,)","(0,)","('on',)","(48,)","(3100,)","(75,)","(0,)","['setColorTemperature:3100', 'setHue:75']",2,0.004750251770019531,739,741
744,"('off',)","(3,)","(2700,)","(63,)","(0,)","('on',)","(8,)","(8400,)","(0,)","(30,)","['setSaturation:30', 'setLevel:8', 'setColorTemperature:8400']",3,0.009490966796875,1470,1480
745,"('off',)","(78,)","(4900,)","(77,)","(0,)","('on',)","(8,)","(6700,)","(53,)","(0,)","['setHue:53', 'setLevel:8', 'setColorTemperature:6700']",3,0.009466886520385742,1473,1483
746,"('off',)","(71,)","(4100,)","(80,)","(0,)","('on',)","(96,)","(8900,)","(0,)","(47,)","['setSaturation:47', 'setLevel:96', 'setColorTemperature:8900']",3,0.009542226791381836,1470,1480
747,"('off',)","(17,)","(5800,)","(77,)","(0,)","('on',)","(100,)","(5800,)","(57,)","(0,)","['setHue:57', 'setLevel:100']",2,0.004743337631225586,739,741
