,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
435,"('on',)","(96,)","(7700,)","(69,)","(0,)","('on',)","(37,)","(3400,)","(53,)","(0,)","['setHue:53', 'setColorTemperature:3400', 'setLevel:37']",3,0.0073091983795166016,1103,1113
436,"('off',)","(46,)","(3400,)","(34,)","(0,)","('on',)","(79,)","(4000,)","(0,)","(78,)","['setSaturation:78', 'setLevel:79', 'setColorTemperature:4000']",3,0.009557962417602539,1470,1480
437,"('on',)","(23,)","(2500,)","(51,)","(0,)","('on',)","(1,)","(8700,)","(0,)","(98,)","['setSaturation:98', 'setLevel:1', 'setColorTemperature:8700']",3,0.007145881652832031,1101,1110
438,"('off',)","(16,)","(7800,)","(0,)","(80,)","('on',)","(67,)","(3300,)","(0,)","(6,)","['setSaturation:6', 'setColorTemperature:3300', 'setLevel:67']",3,0.007210254669189453,1103,1109
439,"('on',)","(96,)","(5200,)","(89,)","(0,)","('on',)","(96,)","(5200,)","(86,)","(0,)",['setHue:86'],1,0.002439260482788086,369,371
440,"('on',)","(86,)","(8400,)","(96,)","(0,)","('on',)","(58,)","(6800,)","(0,)","(42,)","['setSaturation:42', 'setColorTemperature:6800', 'setLevel:58']",3,0.007502317428588867,1101,1111
441,"('off',)","(28,)","(2300,)","(15,)","(0,)","('on',)","(95,)","(7300,)","(29,)","(0,)","['setLevel:95', 'setColorTemperature:7300', 'setHue:29']",3,0.01677846908569336,2570,2596
442,"('off',)","(78,)","(8900,)","(36,)","(0,)","('on',)","(78,)","(5600,)","(0,)","(13,)","['setSaturation:13', 'setColorTemperature:5600']",2,0.004834175109863281,738,740
443,"('on',)","(52,)","(7400,)","(48,)","(0,)","('on',)","(21,)","(7400,)","(0,)","(63,)","['setSaturation:63', 'setLevel:21']",2,0.004816532135009766,735,741
444,"('off',)","(35,)","(3800,)","(0,)","(37,)","('on',)","(12,)","(6200,)","(92,)","(0,)","['setHue:92', 'setLevel:12', 'setColorTemperature:6200']",3,0.00719451904296875,1105,1111
445,"('off',)","(74,)","(3800,)","(59,)","(0,)","('on',)","(77,)","(4400,)","(0,)","(4,)","['setSaturation:4', 'setLevel:77', 'setColorTemperature:4400']",3,0.00949859619140625,1470,1480
446,"('on',)","(7,)","(8100,)","(0,)","(87,)","('on',)","(57,)","(8100,)","(91,)","(0,)","['setHue:91', 'setLevel:57']",2,0.004728078842163086,735,741
447,"('on',)","(75,)","(6100,)","(43,)","(0,)","('on',)","(75,)","(6100,)","(89,)","(0,)",['setHue:89'],1,0.002416372299194336,369,371
448,"('off',)","(32,)","(5100,)","(0,)","(94,)","('on',)","(91,)","(5300,)","(0,)","(12,)","['setSaturation:12', 'setLevel:91', 'setColorTemperature:5300']",3,0.009604930877685547,1469,1479
449,"('off',)","(58,)","(7200,)","(0,)","(53,)","('on',)","(85,)","(4500,)","(65,)","(0,)","['setHue:65', 'setColorTemperature:4500', 'setLevel:85']",3,0.0071849822998046875,1105,1111
450,"('on',)","(50,)","(7000,)","(0,)","(15,)","('on',)","(16,)","(3900,)","(0,)","(31,)","['setColorTemperature:3900', 'setLevel:16', 'setSaturation:31']",3,0.009584903717041016,1465,1480
451,"('off',)","(71,)","(3300,)","(0,)","(46,)","('on',)","(81,)","(7500,)","(0,)","(33,)","['setSaturation:33', 'setLevel:81', 'setColorTemperature:7500']",3,0.009475231170654297,1469,1479
452,"('off',)","(64,)","(8700,)","(38,)","(0,)","('on',)","(77,)","(8700,)","(0,)","(66,)","['setSaturation:66', 'setLevel:77']",2,0.0047855377197265625,738,740
453,"('off',)","(21,)","(3800,)","(1,)","(0,)","('on',)","(96,)","(8200,)","(96,)","(0,)","['setLevel:96', 'setColorTemperature:8200', 'setHue:96']",3,0.01683521270751953,2570,2596
454,"('off',)","(32,)","(4900,)","(0,)","(58,)","('on',)","(10,)","(5700,)","(0,)","(100,)","['setSaturation:100', 'setLevel:10', 'setColorTemperature:5700']",3,0.0072557926177978516,1103,1109
455,"('on',)","(44,)","(2300,)","(63,)","(0,)","('on',)","(48,)","(7100,)","(0,)","(12,)","['setSaturation:12', 'setLevel:48', 'setColorTemperature:7100']",3,0.009543180465698242,1467,1481
456,"('on',)","(64,)","(4200,)","(0,)","(34,)","('on',)","(62,)","(4200,)","(0,)","(40,)","['setLevel:62', 'setSaturation:40']",2,0.004823923110961914,734,740
457,"('off',)","(95,)","(7900,)","(0,)","(0,)","('on',)","(95,)","(5200,)","(55,)","(0,)","['setColorTemperature:5200', 'setHue:55']",2,0.0047495365142822266,738,739
458,"('on',)","(56,)","(2800,)","(0,)","(39,)","('on',)","(51,)","(2800,)","(47,)","(0,)","['setHue:47', 'setLevel:51']",2,0.004877805709838867,735,741
459,"('off',)","(50,)","(8000,)","(0,)","(9,)","('on',)","(61,)","(2800,)","(10,)","(0,)","['setHue:10', 'setColorTemperature:2800', 'setLevel:61']",3,0.007150173187255859,1105,1111
460,"('off',)","(32,)","(8500,)","(73,)","(0,)","('on',)","(89,)","(8500,)","(59,)","(0,)","['setHue:59', 'setLevel:89']",2,0.004781007766723633,739,741
461,"('on',)","(58,)","(5000,)","(70,)","(0,)","('on',)","(71,)","(5000,)","(5,)","(0,)","['setHue:5', 'setLevel:71']",2,0.0048122406005859375,736,742
462,"('off',)","(71,)","(2200,)","(0,)","(5,)","('on',)","(71,)","(8200,)","(0,)","(76,)","['setColorTemperature:8200', 'setSaturation:76']",2,0.007081508636474609,1103,1107
463,"('off',)","(15,)","(3100,)","(0,)","(36,)","('on',)","(64,)","(3100,)","(28,)","(0,)","['setHue:28', 'setLevel:64']",2,0.004814624786376953,738,740
464,"('on',)","(79,)","(8500,)","(36,)","(0,)","('on',)","(86,)","(6200,)","(0,)","(4,)","['setSaturation:4', 'setColorTemperature:6200', 'setLevel:86']",3,0.007137298583984375,1101,1111
465,"('off',)","(3,)","(5500,)","(0,)","(22,)","('on',)","(99,)","(5500,)","(0,)","(76,)","['setLevel:99', 'setSaturation:76']",2,0.00713658332824707,1104,1109
466,"('on',)","(14,)","(3900,)","(16,)","(0,)","('on',)","(14,)","(6200,)","(0,)","(8,)","['setSaturation:8', 'setColorTemperature:6200']",2,0.004814624786376953,735,741
467,"('off',)","(54,)","(8500,)","(54,)","(0,)","('on',)","(38,)","(8500,)","(0,)","(62,)","['setSaturation:62', 'setLevel:38']",2,0.00483250617980957,738,740
468,"('on',)","(55,)","(2500,)","(0,)","(77,)","('on',)","(75,)","(7100,)","(59,)","(0,)","['setHue:59', 'setLevel:75', 'setColorTemperature:7100']",3,0.00957632064819336,1469,1483
469,"('on',)","(24,)","(8500,)","(0,)","(36,)","('on',)","(38,)","(5400,)","(0,)","(39,)","['setColorTemperature:5400', 'setLevel:38', 'setSaturation:39']",3,0.011900663375854492,1831,1850
470,"('off',)","(89,)","(7400,)","(0,)","(50,)","('on',)","(18,)","(6300,)","(98,)","(0,)","['setHue:98', 'setColorTemperature:6300', 'setLevel:18']",3,0.007148027420043945,1105,1111
471,"('off',)","(45,)","(7800,)","(60,)","(0,)","('on',)","(45,)","(8800,)","(74,)","(0,)","['setColorTemperature:8800', 'setHue:74']",2,0.007171154022216797,1107,1112
472,"('off',)","(47,)","(6500,)","(0,)","(37,)","('on',)","(72,)","(6200,)","(84,)","(0,)","['setHue:84', 'setColorTemperature:6200', 'setLevel:72']",3,0.0071239471435546875,1105,1111
473,"('on',)","(74,)","(7100,)","(28,)","(0,)","('on',)","(54,)","(3800,)","(0,)","(31,)","['setSaturation:31', 'setColorTemperature:3800', 'setLevel:54']",3,0.007158994674682617,1101,1111
474,"('on',)","(90,)","(6500,)","(60,)","(0,)","('on',)","(85,)","(6500,)","(0,)","(63,)","['setSaturation:63', 'setLevel:85']",2,0.0047838687896728516,735,741
475,"('off',)","(77,)","(6700,)","(25,)","(0,)","('on',)","(41,)","(8900,)","(67,)","(0,)","['setLevel:41', 'setColorTemperature:8900', 'setHue:67']",3,0.014339685440063477,2207,2225
476,"('on',)","(89,)","(4200,)","(0,)","(74,)","('on',)","(27,)","(4200,)","(92,)","(0,)","['setHue:92', 'setLevel:27']",2,0.004789829254150391,735,741
477,"('on',)","(81,)","(7400,)","(41,)","(0,)","('on',)","(81,)","(3800,)","(97,)","(0,)","['setColorTemperature:3800', 'setHue:97']",2,0.004800319671630859,736,742
478,"('on',)","(36,)","(2900,)","(0,)","(46,)","('on',)","(83,)","(8500,)","(0,)","(97,)","['setLevel:83', 'setColorTemperature:8500', 'setSaturation:97']",3,0.016919612884521484,2558,2590
479,"('off',)","(80,)","(7800,)","(0,)","(3,)","('on',)","(71,)","(5800,)","(7,)","(0,)","['setHue:7', 'setColorTemperature:5800', 'setLevel:71']",3,0.007162570953369141,1105,1111
480,"('off',)","(19,)","(7100,)","(99,)","(0,)","('on',)","(19,)","(8800,)","(0,)","(93,)","['setSaturation:93', 'setColorTemperature:8800']",2,0.00484156608581543,738,740
481,"('on',)","(40,)","(2400,)","(42,)","(0,)","('on',)","(88,)","(2400,)","(44,)","(0,)","['setLevel:88', 'setHue:44']",2,0.0072040557861328125,1103,1113
482,"('on',)","(81,)","(3100,)","(0,)","(34,)","('on',)","(81,)","(5300,)","(8,)","(0,)","['setHue:8', 'setColorTemperature:5300']",2,0.0048215389251708984,735,741
483,"('on',)","(99,)","(7300,)","(0,)","(54,)","('on',)","(99,)","(5700,)","(29,)","(0,)","['setHue:29', 'setColorTemperature:5700']",2,0.004843950271606445,735,741
484,"('on',)","(77,)","(2800,)","(0,)","(70,)","('on',)","(29,)","(2400,)","(0,)","(94,)","['setColorTemperature:2400', 'setLevel:29', 'setSaturation:94']",3,0.00956106185913086,1465,1480
485,"('on',)","(15,)","(2800,)","(0,)","(46,)","('on',)","(72,)","(2800,)","(0,)","(49,)","['setLevel:72', 'setSaturation:49']",2,0.0071697235107421875,1100,1110
486,"('on',)","(84,)","(8000,)","(0,)","(78,)","('on',)","(11,)","(4500,)","(0,)","(78,)","['setColorTemperature:4500', 'setLevel:11']",2,0.004748344421386719,734,740
487,"('off',)","(67,)","(5200,)","(0,)","(22,)","('on',)","(42,)","(3000,)","(67,)","(0,)","['setHue:67', 'setColorTemperature:3000', 'setLevel:42']",3,0.007148027420043945,1105,1111
488,"('on',)","(20,)","(5100,)","(0,)","(92,)","('on',)","(20,)","(4500,)","(78,)","(0,)","['setHue:78', 'setColorTemperature:4500']",2,0.004801034927368164,735,741
489,"('off',)","(83,)","(4600,)","(69,)","(0,)","('on',)","(50,)","(5500,)","(0,)","(32,)","['setSaturation:32', 'setLevel:50', 'setColorTemperature:5500']",3,0.007192373275756836,1104,1110
490,"('off',)","(15,)","(5600,)","(89,)","(0,)","('on',)","(25,)","(5600,)","(0,)","(29,)","['setSaturation:29', 'setLevel:25']",2,0.004786491394042969,738,740
491,"('off',)","(33,)","(3200,)","(15,)","(0,)","('on',)","(40,)","(6100,)","(0,)","(85,)","['setSaturation:85', 'setLevel:40', 'setColorTemperature:6100']",3,0.009465932846069336,1470,1480
492,"('off',)","(37,)","(7600,)","(73,)","(0,)","('on',)","(56,)","(7600,)","(0,)","(82,)","['setSaturation:82', 'setLevel:56']",2,0.004889965057373047,738,740
493,"('on',)","(14,)","(6600,)","(0,)","(36,)","('on',)","(10,)","(6600,)","(55,)","(0,)","['setHue:55', 'setLevel:10']",2,0.004775047302246094,735,741
494,"('off',)","(11,)","(3900,)","(0,)","(56,)","('on',)","(98,)","(5300,)","(0,)","(25,)","['setSaturation:25', 'setLevel:98', 'setColorTemperature:5300']",3,0.009480953216552734,1469,1479
495,"('off',)","(29,)","(3700,)","(89,)","(0,)","('on',)","(64,)","(7500,)","(0,)","(42,)","['setSaturation:42', 'setLevel:64', 'setColorTemperature:7500']",3,0.009536027908325195,1470,1480
496,"('on',)","(14,)","(6900,)","(0,)","(37,)","('on',)","(88,)","(5800,)","(67,)","(0,)","['setHue:67', 'setColorTemperature:5800', 'setLevel:88']",3,0.007208108901977539,1102,1112
497,"('off',)","(1,)","(6000,)","(0,)","(34,)","('on',)","(33,)","(6000,)","(61,)","(0,)","['setHue:61', 'setLevel:33']",2,0.004762411117553711,737,738
498,"('off',)","(84,)","(8900,)","(0,)","(39,)","('on',)","(75,)","(8800,)","(0,)","(93,)","['setColorTemperature:8800', 'setLevel:75', 'setSaturation:93']",3,0.00966191291809082,1469,1479
499,"('off',)","(17,)","(4400,)","(0,)","(49,)","('on',)","(17,)","(3500,)","(37,)","(0,)","['setHue:37', 'setColorTemperature:3500']",2,0.004809141159057617,738,740
500,"('off',)","(88,)","(4800,)","(36,)","(0,)","('on',)","(80,)","(7700,)","(0,)","(66,)","['setSaturation:66', 'setLevel:80', 'setColorTemperature:7700']",3,0.007216215133666992,1104,1110
501,"('on',)","(58,)","(8000,)","(0,)","(60,)","('on',)","(96,)","(3800,)","(0,)","(37,)","['setSaturation:37', 'setColorTemperature:3800', 'setLevel:96']",3,0.007173299789428711,1100,1110
502,"('on',)","(80,)","(8100,)","(0,)","(51,)","('on',)","(80,)","(6200,)","(11,)","(0,)","['setHue:11', 'setColorTemperature:6200']",2,0.004760026931762695,735,741
503,"('on',)","(80,)","(3100,)","(22,)","(0,)","('on',)","(90,)","(2300,)","(0,)","(59,)","['setSaturation:59', 'setColorTemperature:2300', 'setLevel:90']",3,0.0071868896484375,1101,1111
504,"('off',)","(38,)","(7700,)","(31,)","(0,)","('on',)","(76,)","(7700,)","(59,)","(0,)","['setLevel:76', 'setHue:59']",2,0.007102012634277344,1107,1112
505,"('off',)","(39,)","(6400,)","(0,)","(12,)","('on',)","(39,)","(4800,)","(0,)","(44,)","['setColorTemperature:4800', 'setSaturation:44']",2,0.004797935485839844,737,739
506,"('off',)","(75,)","(2600,)","(0,)","(61,)","('on',)","(53,)","(2600,)","(24,)","(0,)","['setHue:24', 'setLevel:53']",2,0.004748106002807617,738,740
507,"('on',)","(33,)","(8100,)","(0,)","(0,)","('on',)","(35,)","(2900,)","(0,)","(74,)","['setColorTemperature:2900', 'setLevel:35', 'setSaturation:74']",3,0.011874914169311523,1836,1850
508,"('on',)","(7,)","(5500,)","(0,)","(58,)","('on',)","(46,)","(5500,)","(18,)","(0,)","['setHue:18', 'setLevel:46']",2,0.0047452449798583984,735,741
509,"('on',)","(6,)","(4100,)","(34,)","(0,)","('on',)","(25,)","(7000,)","(66,)","(0,)","['setLevel:25', 'setColorTemperature:7000', 'setHue:66']",3,0.014114141464233398,2202,2226
510,"('off',)","(94,)","(3400,)","(0,)","(54,)","('on',)","(73,)","(3400,)","(45,)","(0,)","['setHue:45', 'setLevel:73']",2,0.004802703857421875,738,740
511,"('on',)","(7,)","(6200,)","(0,)","(0,)","('on',)","(80,)","(6200,)","(0,)","(83,)","['setLevel:80', 'setSaturation:83']",2,0.007142543792724609,1103,1110
512,"('on',)","(59,)","(7500,)","(34,)","(0,)","('on',)","(59,)","(5200,)","(0,)","(92,)","['setSaturation:92', 'setColorTemperature:5200']",2,0.004819154739379883,735,741
513,"('on',)","(44,)","(5000,)","(0,)","(8,)","('on',)","(73,)","(2700,)","(0,)","(67,)","['setSaturation:67', 'setColorTemperature:2700', 'setLevel:73']",3,0.0071713924407958984,1100,1110
514,"('off',)","(7,)","(2400,)","(0,)","(12,)","('on',)","(69,)","(4300,)","(25,)","(0,)","['setHue:25', 'setLevel:69', 'setColorTemperature:4300']",3,0.00707697868347168,1105,1111
515,"('on',)","(99,)","(7000,)","(0,)","(32,)","('on',)","(99,)","(2300,)","(92,)","(0,)","['setHue:92', 'setColorTemperature:2300']",2,0.004807472229003906,735,741
516,"('off',)","(16,)","(7400,)","(0,)","(82,)","('on',)","(54,)","(4700,)","(0,)","(17,)","['setSaturation:17', 'setColorTemperature:4700', 'setLevel:54']",3,0.007147789001464844,1103,1109
517,"('off',)","(63,)","(2800,)","(0,)","(51,)","('on',)","(2,)","(8400,)","(0,)","(86,)","['setLevel:2', 'setColorTemperature:8400', 'setSaturation:86']",3,0.01416468620300293,2201,2219
518,"('off',)","(57,)","(8300,)","(6,)","(0,)","('on',)","(83,)","(3100,)","(18,)","(0,)","['setHue:18', 'setColorTemperature:3100', 'setLevel:83']",3,0.007132053375244141,1106,1112
519,"('on',)","(0,)","(3200,)","(0,)","(28,)","('on',)","(32,)","(7400,)","(64,)","(0,)","['setHue:64', 'setLevel:32', 'setColorTemperature:7400']",3,0.009450197219848633,1473,1483
520,"('on',)","(27,)","(8900,)","(0,)","(96,)","('on',)","(27,)","(8900,)","(36,)","(0,)",['setHue:36'],1,0.002377033233642578,368,370
521,"('off',)","(63,)","(6300,)","(0,)","(51,)","('on',)","(2,)","(6300,)","(0,)","(96,)","['setLevel:2', 'setSaturation:96']",2,0.004797220230102539,737,739
522,"('off',)","(23,)","(4300,)","(10,)","(0,)","('on',)","(97,)","(5200,)","(0,)","(96,)","['setSaturation:96', 'setLevel:97', 'setColorTemperature:5200']",3,0.009545087814331055,1470,1480
523,"('off',)","(43,)","(8700,)","(17,)","(0,)","('on',)","(43,)","(6300,)","(32,)","(0,)","['setColorTemperature:6300', 'setHue:32']",2,0.004786491394042969,739,741
524,"('on',)","(78,)","(4800,)","(41,)","(0,)","('on',)","(45,)","(8000,)","(0,)","(34,)","['setSaturation:34', 'setLevel:45', 'setColorTemperature:8000']",3,0.007157325744628906,1101,1111
525,"('off',)","(94,)","(7700,)","(0,)","(19,)","('on',)","(55,)","(2600,)","(0,)","(60,)","['setColorTemperature:2600', 'setLevel:55', 'setSaturation:60']",3,0.009534835815429688,1469,1479
526,"('on',)","(94,)","(2900,)","(0,)","(32,)","('on',)","(86,)","(3700,)","(91,)","(0,)","['setHue:91', 'setLevel:86', 'setColorTemperature:3700']",3,0.0071582794189453125,1102,1112
527,"('off',)","(37,)","(2700,)","(0,)","(0,)","('on',)","(37,)","(2700,)","(22,)","(0,)",['setHue:22'],1,0.002389192581176758,370,369
528,"('on',)","(41,)","(3700,)","(96,)","(0,)","('on',)","(92,)","(7500,)","(0,)","(70,)","['setSaturation:70', 'setLevel:92', 'setColorTemperature:7500']",3,0.009525537490844727,1467,1481
529,"('off',)","(75,)","(8700,)","(0,)","(47,)","('on',)","(41,)","(8700,)","(0,)","(86,)","['setLevel:41', 'setSaturation:86']",2,0.0048100948333740234,737,739
530,"('off',)","(44,)","(4900,)","(84,)","(0,)","('on',)","(99,)","(4900,)","(0,)","(84,)","['setSaturation:84', 'setLevel:99']",2,0.0047452449798583984,738,740
531,"('off',)","(58,)","(4600,)","(47,)","(0,)","('on',)","(47,)","(8500,)","(0,)","(98,)","['setSaturation:98', 'setLevel:47', 'setColorTemperature:8500']",3,0.0072176456451416016,1104,1110
532,"('on',)","(17,)","(3800,)","(0,)","(89,)","('on',)","(76,)","(3800,)","(0,)","(40,)","['setSaturation:40', 'setLevel:76']",2,0.0047719478607177734,734,740
533,"('off',)","(98,)","(6100,)","(67,)","(0,)","('on',)","(51,)","(5800,)","(32,)","(0,)","['setHue:32', 'setColorTemperature:5800', 'setLevel:51']",3,0.007176399230957031,1106,1112
534,"('on',)","(94,)","(2600,)","(53,)","(0,)","('on',)","(24,)","(2600,)","(0,)","(48,)","['setSaturation:48', 'setLevel:24']",2,0.0048351287841796875,735,741
535,"('off',)","(24,)","(4800,)","(0,)","(69,)","('on',)","(24,)","(3700,)","(93,)","(0,)","['setHue:93', 'setColorTemperature:3700']",2,0.004788637161254883,738,740
536,"('off',)","(47,)","(6800,)","(30,)","(0,)","('on',)","(49,)","(7300,)","(21,)","(0,)","['setHue:21', 'setLevel:49', 'setColorTemperature:7300']",3,0.009590625762939453,1473,1483
537,"('off',)","(94,)","(3600,)","(96,)","(0,)","('on',)","(33,)","(5600,)","(87,)","(0,)","['setHue:87', 'setLevel:33', 'setColorTemperature:5600']",3,0.0072116851806640625,1106,1112
538,"('on',)","(4,)","(7300,)","(0,)","(82,)","('on',)","(72,)","(3500,)","(0,)","(26,)","['setSaturation:26', 'setColorTemperature:3500', 'setLevel:72']",3,0.0071370601654052734,1100,1110
539,"('on',)","(53,)","(4500,)","(1,)","(0,)","('on',)","(60,)","(8100,)","(0,)","(25,)","['setSaturation:25', 'setLevel:60', 'setColorTemperature:8100']",3,0.009535789489746094,1467,1481
540,"('off',)","(65,)","(2900,)","(21,)","(0,)","('on',)","(65,)","(7100,)","(0,)","(40,)","['setSaturation:40', 'setColorTemperature:7100']",2,0.0048046112060546875,738,740
541,"('off',)","(8,)","(3900,)","(0,)","(94,)","('on',)","(19,)","(3900,)","(54,)","(0,)","['setHue:54', 'setLevel:19']",2,0.004788637161254883,738,740
542,"('off',)","(51,)","(5100,)","(0,)","(19,)","('on',)","(51,)","(3600,)","(0,)","(52,)","['setColorTemperature:3600', 'setSaturation:52']",2,0.0047490596771240234,737,739
543,"('off',)","(60,)","(2700,)","(37,)","(0,)","('on',)","(36,)","(4700,)","(1,)","(0,)","['setHue:1', 'setLevel:36', 'setColorTemperature:4700']",3,0.0072383880615234375,1106,1112
544,"('off',)","(54,)","(2500,)","(0,)","(27,)","('on',)","(14,)","(2500,)","(71,)","(0,)","['setHue:71', 'setLevel:14']",2,0.0048065185546875,738,740
545,"('on',)","(18,)","(8600,)","(88,)","(0,)","('on',)","(78,)","(8600,)","(0,)","(28,)","['setSaturation:28', 'setLevel:78']",2,0.0048482418060302734,735,741
546,"('on',)","(4,)","(6400,)","(79,)","(0,)","('on',)","(93,)","(2600,)","(79,)","(0,)","['setColorTemperature:2600', 'setLevel:93']",2,0.004809141159057617,736,742
547,"('on',)","(37,)","(5800,)","(0,)","(24,)","('on',)","(71,)","(5800,)","(0,)","(72,)","['setLevel:71', 'setSaturation:72']",2,0.007129669189453125,1100,1110
548,"('on',)","(0,)","(8500,)","(0,)","(42,)","('on',)","(4,)","(8500,)","(36,)","(0,)","['setHue:36', 'setLevel:4']",2,0.004780769348144531,737,741
549,"('on',)","(27,)","(7700,)","(0,)","(41,)","('on',)","(96,)","(7700,)","(90,)","(0,)","['setHue:90', 'setLevel:96']",2,0.0047724246978759766,735,741
550,"('off',)","(9,)","(2700,)","(0,)","(4,)","('on',)","(55,)","(8800,)","(0,)","(84,)","['setLevel:55', 'setColorTemperature:8800', 'setSaturation:84']",3,0.014196157455444336,2201,2219
551,"('off',)","(58,)","(3500,)","(15,)","(0,)","('on',)","(38,)","(6600,)","(46,)","(0,)","['setLevel:38', 'setColorTemperature:6600', 'setHue:46']",3,0.014253377914428711,2207,2225
552,"('on',)","(96,)","(2500,)","(84,)","(0,)","('on',)","(46,)","(8100,)","(98,)","(0,)","['setLevel:46', 'setColorTemperature:8100', 'setHue:98']",3,0.014276504516601562,2202,2226
553,"('off',)","(51,)","(5900,)","(0,)","(87,)","('on',)","(93,)","(3100,)","(17,)","(0,)","['setHue:17', 'setColorTemperature:3100', 'setLevel:93']",3,0.007149219512939453,1105,1111
554,"('off',)","(90,)","(2500,)","(66,)","(0,)","('on',)","(31,)","(4400,)","(48,)","(0,)","['setHue:48', 'setLevel:31', 'setColorTemperature:4400']",3,0.007113933563232422,1106,1112
555,"('off',)","(49,)","(3200,)","(0,)","(24,)","('on',)","(51,)","(3200,)","(36,)","(0,)","['setHue:36', 'setLevel:51']",2,0.004805564880371094,738,740
556,"('on',)","(87,)","(4300,)","(0,)","(99,)","('on',)","(5,)","(7900,)","(39,)","(0,)","['setHue:39', 'setLevel:5', 'setColorTemperature:7900']",3,0.007194042205810547,1102,1112
557,"('off',)","(73,)","(8100,)","(89,)","(0,)","('on',)","(48,)","(8100,)","(73,)","(0,)","['setHue:73', 'setLevel:48']",2,0.004830121994018555,739,741
558,"('on',)","(64,)","(5100,)","(41,)","(0,)","('on',)","(64,)","(8700,)","(77,)","(0,)","['setColorTemperature:8700', 'setHue:77']",2,0.007185459136962891,1103,1113
559,"('on',)","(67,)","(3100,)","(0,)","(31,)","('on',)","(67,)","(3100,)","(0,)","(93,)",['setSaturation:93'],1,0.0024480819702148438,368,370
560,"('on',)","(20,)","(7700,)","(0,)","(24,)","('on',)","(20,)","(6800,)","(60,)","(0,)","['setHue:60', 'setColorTemperature:6800']",2,0.004792451858520508,735,741
561,"('off',)","(7,)","(6100,)","(14,)","(0,)","('on',)","(7,)","(8500,)","(41,)","(0,)","['setColorTemperature:8500', 'setHue:41']",2,0.007147073745727539,1107,1112
562,"('off',)","(17,)","(8300,)","(39,)","(0,)","('on',)","(58,)","(2900,)","(0,)","(50,)","['setSaturation:50', 'setColorTemperature:2900', 'setLevel:58']",3,0.007191181182861328,1104,1110
563,"('on',)","(50,)","(3200,)","(0,)","(23,)","('on',)","(9,)","(3200,)","(0,)","(68,)","['setLevel:9', 'setSaturation:68']",2,0.007054805755615234,1100,1110
564,"('on',)","(57,)","(3900,)","(0,)","(76,)","('on',)","(67,)","(3900,)","(0,)","(9,)","['setLevel:67', 'setSaturation:9']",2,0.007088422775268555,1100,1110
565,"('off',)","(92,)","(4400,)","(13,)","(0,)","('on',)","(27,)","(3800,)","(0,)","(33,)","['setSaturation:33', 'setColorTemperature:3800', 'setLevel:27']",3,0.007174968719482422,1104,1110
566,"('off',)","(29,)","(2500,)","(0,)","(77,)","('on',)","(50,)","(3300,)","(0,)","(30,)","['setSaturation:30', 'setLevel:50', 'setColorTemperature:3300']",3,0.009462833404541016,1469,1479
567,"('on',)","(44,)","(4700,)","(0,)","(8,)","('on',)","(95,)","(4700,)","(0,)","(64,)","['setSaturation:64', 'setLevel:95']",2,0.00474095344543457,734,740
568,"('off',)","(100,)","(7600,)","(0,)","(74,)","('on',)","(75,)","(7600,)","(0,)","(80,)","['setLevel:75', 'setSaturation:80']",2,0.007082223892211914,1104,1109
569,"('on',)","(12,)","(3300,)","(0,)","(15,)","('on',)","(96,)","(8300,)","(51,)","(0,)","['setHue:51', 'setLevel:96', 'setColorTemperature:8300']",3,0.009535074234008789,1469,1483
570,"('off',)","(0,)","(5100,)","(0,)","(77,)","('on',)","(99,)","(5100,)","(0,)","(16,)","['setSaturation:16', 'setLevel:99']",2,0.004753828048706055,738,739
571,"('off',)","(87,)","(4700,)","(0,)","(20,)","('on',)","(4,)","(8200,)","(23,)","(0,)","['setHue:23', 'setLevel:4', 'setColorTemperature:8200']",3,0.0070497989654541016,1105,1111
572,"('off',)","(17,)","(5600,)","(0,)","(45,)","('on',)","(95,)","(3900,)","(0,)","(45,)","['setColorTemperature:3900', 'setLevel:95']",2,0.004757404327392578,737,739
573,"('on',)","(43,)","(2600,)","(72,)","(0,)","('on',)","(68,)","(2500,)","(64,)","(0,)","['setHue:64', 'setColorTemperature:2500', 'setLevel:68']",3,0.0071010589599609375,1103,1113
574,"('on',)","(32,)","(3000,)","(49,)","(0,)","('on',)","(17,)","(7800,)","(0,)","(72,)","['setSaturation:72', 'setLevel:17', 'setColorTemperature:7800']",3,0.007131338119506836,1101,1111
575,"('on',)","(83,)","(4600,)","(11,)","(0,)","('on',)","(39,)","(3900,)","(3,)","(0,)","['setColorTemperature:3900', 'setLevel:39', 'setHue:3']",3,0.009468793869018555,1469,1484
576,"('off',)","(74,)","(3400,)","(0,)","(74,)","('on',)","(9,)","(3400,)","(96,)","(0,)","['setHue:96', 'setLevel:9']",2,0.004734992980957031,738,740
577,"('on',)","(45,)","(2400,)","(0,)","(68,)","('on',)","(73,)","(2400,)","(0,)","(69,)","['setLevel:73', 'setSaturation:69']",2,0.007096767425537109,1100,1110
578,"('on',)","(54,)","(4000,)","(0,)","(57,)","('on',)","(71,)","(4000,)","(0,)","(11,)","['setSaturation:11', 'setLevel:71']",2,0.004787445068359375,734,740
579,"('on',)","(31,)","(8800,)","(92,)","(0,)","('on',)","(24,)","(4900,)","(51,)","(0,)","['setHue:51', 'setColorTemperature:4900', 'setLevel:24']",3,0.007380247116088867,1103,1113
