,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
485,"('off',)","(55,)","(5700,)","(8,)","(0,)","('on',)","(77,)","(5700,)","(8,)","(0,)",['setLevel:77'],1,0.0024008750915527344,371,370
486,"('off',)","(100,)","(4100,)","(0,)","(22,)","('on',)","(50,)","(8700,)","(0,)","(22,)","['setLevel:50', 'setColorTemperature:8700']",2,0.007119894027709961,1104,1109
487,"('on',)","(86,)","(2600,)","(0,)","(4,)","('on',)","(86,)","(5800,)","(63,)","(0,)","['setHue:63', 'setColorTemperature:5800']",2,0.0047643184661865234,735,741
488,"('on',)","(56,)","(3600,)","(0,)","(92,)","('on',)","(27,)","(3600,)","(90,)","(0,)","['setHue:90', 'setLevel:27']",2,0.004744052886962891,735,741
489,"('on',)","(74,)","(2600,)","(0,)","(55,)","('on',)","(21,)","(2600,)","(0,)","(29,)","['setSaturation:29', 'setLevel:21']",2,0.004781961441040039,734,740
490,"('on',)","(5,)","(4300,)","(85,)","(0,)","('on',)","(100,)","(4300,)","(0,)","(76,)","['setSaturation:76', 'setLevel:100']",2,0.004713296890258789,735,741
491,"('off',)","(67,)","(2800,)","(0,)","(77,)","('on',)","(67,)","(2800,)","(24,)","(0,)",['setHue:24'],1,0.0023927688598632812,370,369
492,"('on',)","(68,)","(4500,)","(0,)","(52,)","('on',)","(68,)","(4500,)","(67,)","(0,)",['setHue:67'],1,0.0023775100708007812,368,370
493,"('off',)","(43,)","(7000,)","(0,)","(41,)","('on',)","(43,)","(3600,)","(0,)","(41,)",['setColorTemperature:3600'],1,0.002400636672973633,370,369
494,"('on',)","(94,)","(2200,)","(0,)","(65,)","('on',)","(100,)","(2200,)","(70,)","(0,)","['setHue:70', 'setLevel:100']",2,0.0046977996826171875,735,739
495,"('off',)","(88,)","(8700,)","(0,)","(6,)","('on',)","(88,)","(8700,)","(96,)","(0,)",['setHue:96'],1,0.002395153045654297,370,369
496,"('on',)","(10,)","(2900,)","(99,)","(0,)","('on',)","(10,)","(4400,)","(63,)","(0,)","['setHue:63', 'setColorTemperature:4400']",2,0.004787445068359375,736,742
497,"('on',)","(26,)","(4000,)","(0,)","(35,)","('on',)","(26,)","(4000,)","(3,)","(0,)",['setHue:3'],1,0.0024001598358154297,368,370
498,"('off',)","(6,)","(8700,)","(3,)","(0,)","('on',)","(29,)","(8700,)","(0,)","(48,)","['setSaturation:48', 'setLevel:29']",2,0.004708051681518555,738,740
499,"('on',)","(85,)","(2600,)","(78,)","(0,)","('on',)","(43,)","(2600,)","(0,)","(50,)","['setSaturation:50', 'setLevel:43']",2,0.0047609806060791016,735,741
500,"('on',)","(1,)","(8900,)","(33,)","(0,)","('on',)","(1,)","(7000,)","(0,)","(49,)","['setSaturation:49', 'setColorTemperature:7000']",2,0.004778385162353516,735,739
501,"('off',)","(62,)","(8200,)","(90,)","(0,)","('on',)","(62,)","(8200,)","(0,)","(93,)",['setSaturation:93'],1,0.002405881881713867,371,370
502,"('off',)","(67,)","(6000,)","(0,)","(50,)","('on',)","(3,)","(6000,)","(16,)","(0,)","['setHue:16', 'setLevel:3']",2,0.0048177242279052734,738,740
503,"('on',)","(61,)","(6500,)","(36,)","(0,)","('on',)","(77,)","(6500,)","(0,)","(27,)","['setSaturation:27', 'setLevel:77']",2,0.004816293716430664,735,741
504,"('on',)","(15,)","(5000,)","(35,)","(0,)","('on',)","(15,)","(2600,)","(65,)","(0,)","['setColorTemperature:2600', 'setHue:65']",2,0.004769802093505859,736,742
505,"('on',)","(30,)","(8900,)","(100,)","(0,)","('on',)","(30,)","(8900,)","(0,)","(86,)",['setSaturation:86'],1,0.0024085044860839844,369,371
506,"('on',)","(39,)","(6400,)","(0,)","(8,)","('on',)","(39,)","(6400,)","(43,)","(0,)",['setHue:43'],1,0.0024170875549316406,368,370
507,"('on',)","(94,)","(7900,)","(90,)","(0,)","('on',)","(94,)","(7900,)","(61,)","(0,)",['setHue:61'],1,0.0024018287658691406,369,371
508,"('on',)","(33,)","(5000,)","(0,)","(79,)","('on',)","(31,)","(5000,)","(0,)","(79,)",['setLevel:31'],1,0.0023975372314453125,368,370
509,"('on',)","(23,)","(7400,)","(29,)","(0,)","('on',)","(23,)","(5600,)","(58,)","(0,)","['setColorTemperature:5600', 'setHue:58']",2,0.004792928695678711,736,742
510,"('off',)","(98,)","(4200,)","(44,)","(0,)","('on',)","(98,)","(2900,)","(91,)","(0,)","['setColorTemperature:2900', 'setHue:91']",2,0.00477147102355957,739,741
511,"('off',)","(17,)","(5600,)","(0,)","(9,)","('on',)","(40,)","(5600,)","(0,)","(94,)","['setLevel:40', 'setSaturation:94']",2,0.007139682769775391,1104,1109
512,"('on',)","(49,)","(8500,)","(0,)","(90,)","('on',)","(49,)","(2400,)","(61,)","(0,)","['setHue:61', 'setColorTemperature:2400']",2,0.004771709442138672,735,741
513,"('on',)","(21,)","(3100,)","(25,)","(0,)","('on',)","(21,)","(3100,)","(0,)","(7,)",['setSaturation:7'],1,0.0024042129516601562,369,371
514,"('on',)","(49,)","(6000,)","(0,)","(48,)","('on',)","(49,)","(6000,)","(80,)","(0,)",['setHue:80'],1,0.0024023056030273438,368,370
515,"('off',)","(30,)","(6900,)","(0,)","(57,)","('on',)","(11,)","(2800,)","(0,)","(57,)","['setColorTemperature:2800', 'setLevel:11']",2,0.004766225814819336,737,739
516,"('off',)","(61,)","(3500,)","(44,)","(0,)","('on',)","(61,)","(5200,)","(0,)","(30,)","['setSaturation:30', 'setColorTemperature:5200']",2,0.004724025726318359,738,740
517,"('off',)","(40,)","(8100,)","(48,)","(0,)","('on',)","(40,)","(8100,)","(0,)","(74,)",['setSaturation:74'],1,0.0023987293243408203,371,370
518,"('on',)","(35,)","(5700,)","(0,)","(28,)","('on',)","(17,)","(5700,)","(39,)","(0,)","['setHue:39', 'setLevel:17']",2,0.004773139953613281,735,741
519,"('off',)","(13,)","(6000,)","(29,)","(0,)","('on',)","(13,)","(7900,)","(29,)","(0,)",['setColorTemperature:7900'],1,0.0023996829986572266,371,370
520,"('off',)","(56,)","(6400,)","(0,)","(16,)","('on',)","(56,)","(6400,)","(29,)","(0,)",['setHue:29'],1,0.0024039745330810547,370,369
521,"('off',)","(50,)","(5600,)","(39,)","(0,)","('on',)","(29,)","(5600,)","(76,)","(0,)","['setLevel:29', 'setHue:76']",2,0.004734039306640625,739,741
522,"('on',)","(87,)","(3600,)","(0,)","(9,)","('on',)","(79,)","(3600,)","(0,)","(9,)",['setLevel:79'],1,0.002404928207397461,368,370
523,"('off',)","(97,)","(7200,)","(0,)","(47,)","('on',)","(97,)","(8400,)","(99,)","(0,)","['setHue:99', 'setColorTemperature:8400']",2,0.0047609806060791016,738,740
524,"('on',)","(40,)","(8600,)","(64,)","(0,)","('on',)","(40,)","(8600,)","(0,)","(49,)",['setSaturation:49'],1,0.00240325927734375,369,371
525,"('off',)","(35,)","(2500,)","(64,)","(0,)","('on',)","(94,)","(2500,)","(93,)","(0,)","['setLevel:94', 'setHue:93']",2,0.0071485042572021484,1107,1112
526,"('on',)","(23,)","(3700,)","(0,)","(100,)","('on',)","(23,)","(3700,)","(0,)","(0,)","['setHue:1', 'setHue:0']",2,0.24106311798095703,32019,37371
527,"('off',)","(79,)","(7500,)","(91,)","(0,)","('on',)","(79,)","(7500,)","(57,)","(0,)",['setHue:57'],1,0.0024089813232421875,371,370
528,"('on',)","(59,)","(4700,)","(48,)","(0,)","('on',)","(59,)","(4700,)","(0,)","(32,)",['setSaturation:32'],1,0.0023949146270751953,369,371
529,"('on',)","(94,)","(7200,)","(78,)","(0,)","('on',)","(94,)","(4700,)","(78,)","(0,)",['setColorTemperature:4700'],1,0.0023822784423828125,369,371
530,"('on',)","(46,)","(3900,)","(55,)","(0,)","('on',)","(46,)","(3900,)","(79,)","(0,)",['setHue:79'],1,0.002383708953857422,369,371
531,"('on',)","(37,)","(3900,)","(0,)","(99,)","('on',)","(37,)","(3600,)","(0,)","(99,)",['setColorTemperature:3600'],1,0.0024132728576660156,368,370
532,"('off',)","(58,)","(3800,)","(0,)","(91,)","('on',)","(87,)","(3800,)","(6,)","(0,)","['setHue:6', 'setLevel:87']",2,0.004785776138305664,738,740
533,"('off',)","(76,)","(7500,)","(0,)","(89,)","('on',)","(76,)","(7900,)","(74,)","(0,)","['setHue:74', 'setColorTemperature:7900']",2,0.00475001335144043,738,740
534,"('off',)","(51,)","(6700,)","(79,)","(0,)","('on',)","(87,)","(6700,)","(17,)","(0,)","['setHue:17', 'setLevel:87']",2,0.004730701446533203,739,741
535,"('on',)","(89,)","(3200,)","(0,)","(18,)","('on',)","(13,)","(3200,)","(89,)","(0,)","['setHue:89', 'setLevel:13']",2,0.004731416702270508,735,741
536,"('off',)","(13,)","(6200,)","(20,)","(0,)","('on',)","(48,)","(4700,)","(20,)","(0,)","['setColorTemperature:4700', 'setLevel:48']",2,0.0047299861907958984,739,741
537,"('on',)","(74,)","(6100,)","(0,)","(15,)","('on',)","(63,)","(6100,)","(0,)","(60,)","['setLevel:63', 'setSaturation:60']",2,0.0047762393951416016,734,740
538,"('off',)","(86,)","(7300,)","(54,)","(0,)","('on',)","(89,)","(7300,)","(0,)","(29,)","['setSaturation:29', 'setLevel:89']",2,0.004769325256347656,738,740
539,"('on',)","(21,)","(5800,)","(0,)","(71,)","('on',)","(23,)","(5800,)","(0,)","(84,)","['setLevel:23', 'setSaturation:84']",2,0.007109165191650391,1100,1110
540,"('on',)","(16,)","(5600,)","(0,)","(29,)","('on',)","(16,)","(3900,)","(0,)","(72,)","['setColorTemperature:3900', 'setSaturation:72']",2,0.004765510559082031,734,740
541,"('off',)","(89,)","(3800,)","(0,)","(98,)","('on',)","(89,)","(3800,)","(0,)","(59,)",['setSaturation:59'],1,0.0024597644805908203,370,369
542,"('on',)","(72,)","(5100,)","(12,)","(0,)","('on',)","(72,)","(8300,)","(0,)","(65,)","['setSaturation:65', 'setColorTemperature:8300']",2,0.004806995391845703,735,741
543,"('on',)","(37,)","(7800,)","(50,)","(0,)","('on',)","(37,)","(8100,)","(0,)","(78,)","['setSaturation:78', 'setColorTemperature:8100']",2,0.0047452449798583984,735,741
544,"('on',)","(99,)","(2900,)","(0,)","(8,)","('on',)","(87,)","(2900,)","(0,)","(8,)",['setLevel:87'],1,0.0025267601013183594,368,370
545,"('on',)","(70,)","(2300,)","(0,)","(85,)","('on',)","(37,)","(2300,)","(0,)","(91,)","['setLevel:37', 'setSaturation:91']",2,0.004719972610473633,734,740
546,"('on',)","(47,)","(8300,)","(0,)","(69,)","('on',)","(16,)","(8300,)","(89,)","(0,)","['setHue:89', 'setLevel:16']",2,0.004732608795166016,735,741
547,"('off',)","(0,)","(8000,)","(0,)","(92,)","('on',)","(0,)","(8000,)","(27,)","(0,)",['setHue:27'],1,0.002362489700317383,370,369
548,"('on',)","(17,)","(7800,)","(0,)","(13,)","('on',)","(17,)","(7800,)","(0,)","(70,)",['setSaturation:70'],1,0.002399921417236328,368,370
549,"('on',)","(31,)","(8200,)","(12,)","(0,)","('on',)","(31,)","(8200,)","(2,)","(0,)",['setHue:2'],1,0.0023877620697021484,369,371
550,"('off',)","(82,)","(7400,)","(82,)","(0,)","('on',)","(83,)","(6700,)","(82,)","(0,)","['setColorTemperature:6700', 'setLevel:83']",2,0.0047910213470458984,739,741
551,"('on',)","(84,)","(6200,)","(0,)","(24,)","('on',)","(84,)","(6200,)","(12,)","(0,)",['setHue:12'],1,0.0023818016052246094,368,370
552,"('on',)","(15,)","(3200,)","(52,)","(0,)","('on',)","(15,)","(3200,)","(0,)","(10,)",['setSaturation:10'],1,0.0023827552795410156,369,371
553,"('off',)","(43,)","(6000,)","(100,)","(0,)","('on',)","(43,)","(6000,)","(86,)","(0,)",['setHue:86'],1,0.002390623092651367,371,370
554,"('off',)","(48,)","(6700,)","(68,)","(0,)","('on',)","(67,)","(6700,)","(0,)","(57,)","['setSaturation:57', 'setLevel:67']",2,0.0047872066497802734,738,740
555,"('off',)","(77,)","(4100,)","(0,)","(35,)","('on',)","(77,)","(4100,)","(0,)","(5,)",['setSaturation:5'],1,0.002374410629272461,370,369
556,"('on',)","(78,)","(4700,)","(33,)","(0,)","('on',)","(16,)","(4700,)","(33,)","(0,)",['setLevel:16'],1,0.0023975372314453125,369,371
557,"('off',)","(51,)","(4800,)","(27,)","(0,)","('on',)","(59,)","(2200,)","(27,)","(0,)","['setColorTemperature:2200', 'setLevel:59']",2,0.004738807678222656,739,740
558,"('off',)","(28,)","(3100,)","(0,)","(1,)","('on',)","(28,)","(3100,)","(0,)","(61,)",['setSaturation:61'],1,0.0023832321166992188,370,369
559,"('off',)","(15,)","(6600,)","(85,)","(0,)","('on',)","(87,)","(4800,)","(85,)","(0,)","['setColorTemperature:4800', 'setLevel:87']",2,0.0047800540924072266,739,741
560,"('off',)","(7,)","(3200,)","(0,)","(53,)","('on',)","(30,)","(3200,)","(0,)","(53,)",['setLevel:30'],1,0.002351522445678711,370,369
561,"('off',)","(21,)","(2800,)","(0,)","(54,)","('on',)","(16,)","(2800,)","(79,)","(0,)","['setHue:79', 'setLevel:16']",2,0.0047457218170166016,738,740
562,"('on',)","(8,)","(4400,)","(0,)","(80,)","('on',)","(2,)","(3000,)","(0,)","(80,)","['setColorTemperature:3000', 'setLevel:2']",2,0.004757404327392578,734,740
563,"('off',)","(86,)","(7700,)","(69,)","(0,)","('on',)","(86,)","(7700,)","(0,)","(74,)",['setSaturation:74'],1,0.0023849010467529297,371,370
564,"('on',)","(73,)","(2300,)","(96,)","(0,)","('on',)","(52,)","(2300,)","(70,)","(0,)","['setHue:70', 'setLevel:52']",2,0.004765748977661133,736,742
565,"('off',)","(27,)","(4100,)","(78,)","(0,)","('on',)","(27,)","(2600,)","(0,)","(79,)","['setSaturation:79', 'setColorTemperature:2600']",2,0.004757404327392578,738,740
566,"('off',)","(46,)","(8500,)","(91,)","(0,)","('on',)","(9,)","(8500,)","(0,)","(80,)","['setSaturation:80', 'setLevel:9']",2,0.00476384162902832,738,740
567,"('off',)","(32,)","(2800,)","(95,)","(0,)","('on',)","(24,)","(2800,)","(0,)","(60,)","['setSaturation:60', 'setLevel:24']",2,0.004744768142700195,738,740
568,"('on',)","(55,)","(8700,)","(0,)","(43,)","('on',)","(61,)","(7500,)","(0,)","(43,)","['setColorTemperature:7500', 'setLevel:61']",2,0.0047855377197265625,734,740
569,"('off',)","(54,)","(6200,)","(0,)","(45,)","('on',)","(54,)","(7200,)","(0,)","(81,)","['setColorTemperature:7200', 'setSaturation:81']",2,0.007102251052856445,1104,1109
570,"('off',)","(76,)","(5100,)","(0,)","(2,)","('on',)","(3,)","(5100,)","(0,)","(2,)",['setLevel:3'],1,0.0024025440216064453,370,369
571,"('on',)","(99,)","(7600,)","(0,)","(55,)","('on',)","(41,)","(7600,)","(53,)","(0,)","['setHue:53', 'setLevel:41']",2,0.004724979400634766,735,741
572,"('on',)","(25,)","(2700,)","(38,)","(0,)","('on',)","(63,)","(2300,)","(38,)","(0,)","['setColorTemperature:2300', 'setLevel:63']",2,0.004772186279296875,736,742
573,"('off',)","(92,)","(2900,)","(15,)","(0,)","('on',)","(92,)","(2900,)","(0,)","(15,)",['setSaturation:15'],1,0.002404451370239258,371,370
574,"('on',)","(74,)","(2300,)","(91,)","(0,)","('on',)","(56,)","(2300,)","(82,)","(0,)","['setHue:82', 'setLevel:56']",2,0.004770994186401367,736,742
575,"('on',)","(25,)","(4000,)","(0,)","(3,)","('on',)","(94,)","(4000,)","(0,)","(3,)",['setLevel:94'],1,0.0024476051330566406,368,370
576,"('off',)","(92,)","(8300,)","(55,)","(0,)","('on',)","(22,)","(8300,)","(0,)","(45,)","['setSaturation:45', 'setLevel:22']",2,0.004776477813720703,738,740
577,"('on',)","(95,)","(5500,)","(55,)","(0,)","('on',)","(96,)","(5500,)","(37,)","(0,)","['setHue:37', 'setLevel:96']",2,0.004788875579833984,736,742
578,"('off',)","(73,)","(7300,)","(0,)","(4,)","('on',)","(73,)","(7300,)","(0,)","(79,)",['setSaturation:79'],1,0.002433300018310547,370,369
579,"('off',)","(7,)","(4800,)","(30,)","(0,)","('on',)","(7,)","(8700,)","(0,)","(27,)","['setSaturation:27', 'setColorTemperature:8700']",2,0.004741191864013672,738,740
580,"('on',)","(43,)","(7300,)","(0,)","(94,)","('on',)","(38,)","(7300,)","(0,)","(97,)","['setLevel:38', 'setSaturation:97']",2,0.004785776138305664,734,740
581,"('on',)","(92,)","(3300,)","(70,)","(0,)","('on',)","(58,)","(5300,)","(70,)","(0,)","['setLevel:58', 'setColorTemperature:5300']",2,0.004788398742675781,736,742
582,"('off',)","(14,)","(5200,)","(85,)","(0,)","('on',)","(63,)","(5200,)","(0,)","(65,)","['setSaturation:65', 'setLevel:63']",2,0.004764556884765625,738,740
583,"('on',)","(45,)","(3900,)","(56,)","(0,)","('on',)","(6,)","(3900,)","(56,)","(0,)",['setLevel:6'],1,0.002380847930908203,369,371
584,"('off',)","(38,)","(7400,)","(59,)","(0,)","('on',)","(38,)","(2900,)","(0,)","(85,)","['setSaturation:85', 'setColorTemperature:2900']",2,0.004799604415893555,738,740
585,"('on',)","(37,)","(2700,)","(93,)","(0,)","('on',)","(37,)","(2700,)","(2,)","(0,)",['setHue:2'],1,0.002411365509033203,369,371
586,"('on',)","(35,)","(4500,)","(90,)","(0,)","('on',)","(52,)","(2200,)","(90,)","(0,)","['setColorTemperature:2200', 'setLevel:52']",2,0.004724740982055664,736,741
587,"('off',)","(15,)","(4900,)","(78,)","(0,)","('on',)","(77,)","(4900,)","(0,)","(66,)","['setSaturation:66', 'setLevel:77']",2,0.004738330841064453,738,740
588,"('off',)","(97,)","(6300,)","(68,)","(0,)","('on',)","(97,)","(2700,)","(0,)","(99,)","['setSaturation:99', 'setColorTemperature:2700']",2,0.0048007965087890625,738,740
589,"('on',)","(100,)","(8900,)","(0,)","(100,)","('on',)","(100,)","(8900,)","(64,)","(0,)",['setHue:64'],1,0.002422809600830078,368,370
590,"('off',)","(54,)","(5400,)","(57,)","(0,)","('on',)","(54,)","(2200,)","(20,)","(0,)","['setHue:20', 'setColorTemperature:2200']",2,0.004755496978759766,739,741
591,"('off',)","(66,)","(4100,)","(0,)","(53,)","('on',)","(76,)","(5200,)","(0,)","(53,)","['setLevel:76', 'setColorTemperature:5200']",2,0.00714111328125,1104,1109
592,"('on',)","(31,)","(7600,)","(0,)","(8,)","('on',)","(71,)","(2200,)","(0,)","(8,)","['setColorTemperature:2200', 'setLevel:71']",2,0.00474095344543457,734,739
593,"('on',)","(43,)","(7200,)","(0,)","(19,)","('on',)","(43,)","(7200,)","(60,)","(0,)",['setHue:60'],1,0.002401590347290039,368,370
594,"('off',)","(53,)","(5600,)","(0,)","(45,)","('on',)","(53,)","(6500,)","(100,)","(0,)","['setHue:100', 'setColorTemperature:6500']",2,0.00475001335144043,738,740
595,"('off',)","(21,)","(5900,)","(72,)","(0,)","('on',)","(80,)","(5900,)","(75,)","(0,)","['setLevel:80', 'setHue:75']",2,0.007174491882324219,1107,1112
596,"('off',)","(2,)","(2400,)","(0,)","(6,)","('on',)","(2,)","(8400,)","(9,)","(0,)","['setHue:9', 'setColorTemperature:8400']",2,0.004739999771118164,738,740
597,"('on',)","(8,)","(3200,)","(11,)","(0,)","('on',)","(8,)","(3200,)","(65,)","(0,)",['setHue:65'],1,0.0023851394653320312,369,371
598,"('off',)","(92,)","(2800,)","(0,)","(31,)","('on',)","(92,)","(2800,)","(0,)","(22,)",['setSaturation:22'],1,0.0023946762084960938,370,369
599,"('on',)","(30,)","(5600,)","(0,)","(69,)","('on',)","(30,)","(5600,)","(69,)","(0,)",['setHue:69'],1,0.0024178028106689453,368,370
600,"('on',)","(13,)","(8400,)","(34,)","(0,)","('on',)","(49,)","(8400,)","(0,)","(59,)","['setSaturation:59', 'setLevel:49']",2,0.004764080047607422,735,741
601,"('off',)","(77,)","(7400,)","(0,)","(0,)","('on',)","(77,)","(7400,)","(11,)","(0,)",['setHue:11'],1,0.0023965835571289062,370,369
602,"('on',)","(79,)","(7900,)","(1,)","(0,)","('on',)","(98,)","(7900,)","(16,)","(0,)","['setLevel:98', 'setHue:16']",2,0.007119417190551758,1103,1113
603,"('off',)","(81,)","(6200,)","(0,)","(47,)","('on',)","(38,)","(4300,)","(0,)","(47,)","['setColorTemperature:4300', 'setLevel:38']",2,0.00474858283996582,737,739
604,"('on',)","(4,)","(5700,)","(0,)","(23,)","('on',)","(34,)","(5700,)","(0,)","(66,)","['setLevel:34', 'setSaturation:66']",2,0.00470733642578125,734,740
605,"('on',)","(91,)","(5100,)","(0,)","(46,)","('on',)","(91,)","(6900,)","(0,)","(65,)","['setColorTemperature:6900', 'setSaturation:65']",2,0.007120847702026367,1100,1110
606,"('on',)","(10,)","(8800,)","(0,)","(56,)","('on',)","(10,)","(8800,)","(66,)","(0,)",['setHue:66'],1,0.0024123191833496094,368,370
607,"('off',)","(57,)","(4700,)","(18,)","(0,)","('on',)","(31,)","(4700,)","(0,)","(31,)","['setSaturation:31', 'setLevel:31']",2,0.004779815673828125,738,740
608,"('off',)","(51,)","(8100,)","(39,)","(0,)","('on',)","(44,)","(8100,)","(39,)","(0,)",['setLevel:44'],1,0.0023758411407470703,371,370
609,"('off',)","(52,)","(3800,)","(18,)","(0,)","('on',)","(52,)","(3800,)","(13,)","(0,)",['setHue:13'],1,0.002377033233642578,371,370
610,"('off',)","(0,)","(2700,)","(0,)","(84,)","('on',)","(0,)","(5100,)","(0,)","(44,)","['setSaturation:44', 'setColorTemperature:5100']",2,0.00477910041809082,738,739
611,"('on',)","(8,)","(7900,)","(32,)","(0,)","('on',)","(8,)","(8900,)","(98,)","(0,)","['setColorTemperature:8900', 'setHue:98']",2,0.007135629653930664,1103,1113
612,"('off',)","(10,)","(2800,)","(0,)","(38,)","('on',)","(41,)","(2800,)","(99,)","(0,)","['setHue:99', 'setLevel:41']",2,0.004795551300048828,738,740
613,"('on',)","(29,)","(8900,)","(0,)","(59,)","('on',)","(29,)","(4200,)","(2,)","(0,)","['setHue:2', 'setColorTemperature:4200']",2,0.0048067569732666016,735,741
614,"('off',)","(44,)","(7300,)","(0,)","(54,)","('on',)","(44,)","(6400,)","(0,)","(54,)",['setColorTemperature:6400'],1,0.002422809600830078,370,369
615,"('off',)","(66,)","(2300,)","(0,)","(28,)","('on',)","(91,)","(2300,)","(95,)","(0,)","['setHue:95', 'setLevel:91']",2,0.004723548889160156,738,740
616,"('off',)","(0,)","(6400,)","(0,)","(21,)","('on',)","(3,)","(6400,)","(0,)","(21,)",['setLevel:3'],1,0.002380847930908203,370,369
617,"('off',)","(32,)","(3800,)","(54,)","(0,)","('on',)","(32,)","(4900,)","(88,)","(0,)","['setColorTemperature:4900', 'setHue:88']",2,0.007110118865966797,1107,1112
618,"('off',)","(74,)","(3100,)","(56,)","(0,)","('on',)","(21,)","(3100,)","(74,)","(0,)","['setLevel:21', 'setHue:74']",2,0.004788875579833984,739,741
619,"('on',)","(63,)","(8700,)","(0,)","(42,)","('on',)","(74,)","(8700,)","(0,)","(42,)",['setLevel:74'],1,0.0023834705352783203,368,370
620,"('on',)","(30,)","(6100,)","(0,)","(25,)","('on',)","(30,)","(8100,)","(0,)","(23,)","['setSaturation:23', 'setColorTemperature:8100']",2,0.004792213439941406,734,740
621,"('on',)","(35,)","(5900,)","(77,)","(0,)","('on',)","(59,)","(5900,)","(88,)","(0,)","['setLevel:59', 'setHue:88']",2,0.007096290588378906,1103,1113
622,"('off',)","(15,)","(8800,)","(95,)","(0,)","('on',)","(15,)","(8800,)","(99,)","(0,)",['setHue:99'],1,0.0024030208587646484,371,370
623,"('on',)","(13,)","(3700,)","(60,)","(0,)","('on',)","(13,)","(3700,)","(0,)","(50,)",['setSaturation:50'],1,0.0023882389068603516,369,371
624,"('off',)","(89,)","(3100,)","(0,)","(74,)","('on',)","(89,)","(3100,)","(0,)","(18,)",['setSaturation:18'],1,0.0023844242095947266,370,369
625,"('off',)","(36,)","(4300,)","(0,)","(64,)","('on',)","(36,)","(4300,)","(0,)","(19,)",['setSaturation:19'],1,0.0024118423461914062,370,369
626,"('on',)","(74,)","(3700,)","(0,)","(63,)","('on',)","(35,)","(3700,)","(93,)","(0,)","['setHue:93', 'setLevel:35']",2,0.00474238395690918,735,741
627,"('off',)","(69,)","(6900,)","(63,)","(0,)","('on',)","(36,)","(6900,)","(40,)","(0,)","['setHue:40', 'setLevel:36']",2,0.00486445426940918,739,741
628,"('on',)","(8,)","(3800,)","(12,)","(0,)","('on',)","(8,)","(7900,)","(0,)","(57,)","['setSaturation:57', 'setColorTemperature:7900']",2,0.004770040512084961,735,741
629,"('on',)","(9,)","(8300,)","(72,)","(0,)","('on',)","(98,)","(8300,)","(72,)","(0,)",['setLevel:98'],1,0.002363920211791992,369,371
630,"('on',)","(81,)","(3600,)","(0,)","(25,)","('on',)","(81,)","(3600,)","(0,)","(14,)",['setSaturation:14'],1,0.002370119094848633,368,370
631,"('off',)","(99,)","(6200,)","(0,)","(73,)","('on',)","(85,)","(6200,)","(16,)","(0,)","['setHue:16', 'setLevel:85']",2,0.004747152328491211,738,740
632,"('on',)","(33,)","(4800,)","(85,)","(0,)","('on',)","(33,)","(4800,)","(83,)","(0,)",['setHue:83'],1,0.002588510513305664,369,371
633,"('off',)","(37,)","(3300,)","(0,)","(23,)","('on',)","(22,)","(3300,)","(0,)","(23,)",['setLevel:22'],1,0.0023899078369140625,370,369
634,"('off',)","(48,)","(4300,)","(19,)","(0,)","('on',)","(48,)","(4300,)","(0,)","(36,)",['setSaturation:36'],1,0.0027098655700683594,371,370
635,"('on',)","(83,)","(7900,)","(0,)","(51,)","('on',)","(83,)","(7900,)","(0,)","(79,)",['setSaturation:79'],1,0.0023827552795410156,368,370
636,"('off',)","(32,)","(7300,)","(72,)","(0,)","('on',)","(30,)","(7300,)","(72,)","(0,)",['setLevel:30'],1,0.0024023056030273438,371,370
637,"('off',)","(50,)","(7400,)","(0,)","(44,)","('on',)","(50,)","(7400,)","(100,)","(0,)",['setHue:100'],1,0.0023872852325439453,370,369
638,"('off',)","(44,)","(7400,)","(85,)","(0,)","('on',)","(44,)","(8300,)","(63,)","(0,)","['setHue:63', 'setColorTemperature:8300']",2,0.004755973815917969,739,741
639,"('on',)","(51,)","(7700,)","(0,)","(1,)","('on',)","(51,)","(5000,)","(0,)","(1,)",['setColorTemperature:5000'],1,0.002398252487182617,368,370
640,"('off',)","(87,)","(7400,)","(0,)","(28,)","('on',)","(87,)","(7400,)","(48,)","(0,)",['setHue:48'],1,0.0023736953735351562,370,369
641,"('on',)","(97,)","(8000,)","(37,)","(0,)","('on',)","(41,)","(6900,)","(37,)","(0,)","['setColorTemperature:6900', 'setLevel:41']",2,0.004797935485839844,736,742
642,"('off',)","(36,)","(3300,)","(61,)","(0,)","('on',)","(97,)","(3300,)","(61,)","(0,)",['setLevel:97'],1,0.002392292022705078,371,370
643,"('on',)","(57,)","(2400,)","(18,)","(0,)","('on',)","(37,)","(7000,)","(18,)","(0,)","['setLevel:37', 'setColorTemperature:7000']",2,0.004758119583129883,736,742
644,"('on',)","(69,)","(8800,)","(0,)","(55,)","('on',)","(69,)","(5100,)","(0,)","(95,)","['setColorTemperature:5100', 'setSaturation:95']",2,0.004812479019165039,734,740
645,"('off',)","(52,)","(4200,)","(0,)","(76,)","('on',)","(52,)","(4200,)","(42,)","(0,)",['setHue:42'],1,0.0024068355560302734,370,369
646,"('on',)","(50,)","(6300,)","(0,)","(4,)","('on',)","(50,)","(3100,)","(32,)","(0,)","['setHue:32', 'setColorTemperature:3100']",2,0.0048236846923828125,735,741
