,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
,"('colorControl_hue', 'colorControl_saturation')","('switch',)","('switchLevel',)","('colorTemperature',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue', 'colorControl_saturation')",cmds,length,time,memory_num,visited_num
563,"(38, 0)","('on',)","(89,)","(2700,)","('on',)","(50,)","(3100,)","(0, 69)","[('setColorTemperature', 3100), ('setSaturation', 69), ('setLevel', 50)]",3,0.023333072662353516,170,233
564,"(76, 0)","('off',)","(30,)","(4100,)","('on',)","(96,)","(4700,)","(0, 13)","[('on', None), ('setColorTemperature', 4700), ('setSaturation', 13), ('setLevel', 96)]",4,0.02095818519592285,114,240
565,"(0, 73)","('on',)","(90,)","(3200,)","('on',)","(76,)","(7700,)","(0, 51)","[('setColorTemperature', 7700), ('setSaturation', 51), ('setLevel', 76)]",3,0.025504112243652344,153,287
566,"(0, 95)","('off',)","(4,)","(2800,)","('on',)","(4,)","(6500,)","(26, 0)","[('on', None), ('setColorTemperature', 6500), ('setHue', 26)]",3,0.006175994873046875,44,74
567,"(0, 9)","('on',)","(97,)","(2900,)","('on',)","(17,)","(3400,)","(60, 0)","[('setColorTemperature', 3400), ('setHue', 60), ('setLevel', 17)]",3,0.009038448333740234,62,93
568,"(6, 0)","('on',)","(30,)","(2200,)","('on',)","(21,)","(5500,)","(0, 15)","[('setColorTemperature', 5500), ('setSaturation', 15), ('setLevel', 21)]",3,0.016954660415649414,116,174
569,"(89, 0)","('off',)","(8,)","(5000,)","('on',)","(42,)","(5000,)","(0, 83)","[('on', None), ('setSaturation', 83), ('setLevel', 42)]",3,0.023898601531982422,184,231
570,"(0, 78)","('on',)","(39,)","(5100,)","('on',)","(85,)","(5100,)","(45, 0)","[('setHue', 45), ('setLevel', 85)]",2,0.010601043701171875,86,134
571,"(0, 5)","('on',)","(83,)","(8700,)","('on',)","(29,)","(8700,)","(83, 0)","[('setHue', 83), ('setLevel', 29)]",2,0.011585235595703125,85,116
572,"(91, 0)","('on',)","(62,)","(8400,)","('on',)","(57,)","(2800,)","(0, 80)","[('setColorTemperature', 2800), ('setSaturation', 80), ('setLevel', 57)]",3,0.02466106414794922,181,248
573,"(34, 0)","('on',)","(24,)","(3300,)","('on',)","(1,)","(3300,)","(0, 6)","[('setSaturation', 6), ('setLevel', 1)]",2,0.01263570785522461,107,112
574,"(56, 0)","('off',)","(33,)","(3700,)","('on',)","(53,)","(8900,)","(8, 0)","[('on', None), ('setColorTemperature', 8900), ('setHue', 8), ('setLevel', 53)]",4,0.008780956268310547,68,133
575,"(0, 92)","('off',)","(62,)","(4100,)","('on',)","(6,)","(4400,)","(38, 0)","[('on', None), ('setColorTemperature', 4400), ('setHue', 38), ('setLevel', 6)]",4,0.006798505783081055,40,71
576,"(0, 38)","('off',)","(36,)","(5900,)","('on',)","(36,)","(5900,)","(18, 0)","[('on', None), ('setHue', 18)]",2,0.002612590789794922,20,23
577,"(0, 50)","('on',)","(24,)","(5000,)","('on',)","(22,)","(5000,)","(0, 48)","[('setSaturation', 48), ('setLevel', 22)]",2,0.01860213279724121,150,175
578,"(24, 0)","('on',)","(62,)","(3200,)","('on',)","(62,)","(8700,)","(0, 99)","[('setColorTemperature', 8700), ('setSaturation', 99)]",2,0.027088403701782227,200,269
579,"(0, 100)","('on',)","(13,)","(6500,)","('on',)","(37,)","(6500,)","(74, 0)","[('setHue', 74), ('setLevel', 37)]",2,0.011019229888916016,76,115
580,"(0, 86)","('off',)","(54,)","(3800,)","('on',)","(58,)","(6300,)","(0, 99)","[('on', None), ('setColorTemperature', 6300), ('setSaturation', 99), ('setLevel', 58)]",4,0.02932882308959961,200,304
581,"(0, 28)","('on',)","(0,)","(4100,)","('on',)","(25,)","(4100,)","(0, 91)","[('setSaturation', 91), ('setLevel', 25)]",2,0.02370429039001465,192,221
582,"(90, 0)","('on',)","(14,)","(7600,)","('on',)","(14,)","(5400,)","(0, 50)","[('setColorTemperature', 5400), ('setSaturation', 50)]",2,0.01941823959350586,151,187
583,"(0, 5)","('off',)","(3,)","(3400,)","('on',)","(41,)","(3400,)","(52, 0)","[('on', None), ('setHue', 52), ('setLevel', 41)]",3,0.008974075317382812,54,98
584,"(41, 0)","('off',)","(76,)","(5000,)","('on',)","(45,)","(5000,)","(0, 44)","[('on', None), ('setSaturation', 44), ('setLevel', 45)]",3,0.01968240737915039,145,195
585,"(0, 63)","('off',)","(58,)","(8300,)","('on',)","(58,)","(8300,)","(71, 0)","[('on', None), ('setHue', 71)]",2,0.008691549301147461,73,76
586,"(0, 80)","('off',)","(72,)","(8000,)","('on',)","(82,)","(8400,)","(58, 0)","[('on', None), ('setColorTemperature', 8400), ('setHue', 58), ('setLevel', 82)]",4,0.015802621841430664,83,207
587,"(0, 37)","('on',)","(75,)","(7200,)","('on',)","(41,)","(2400,)","(36, 0)","[('setColorTemperature', 2400), ('setHue', 36), ('setLevel', 41)]",3,0.007154941558837891,43,83
588,"(0, 37)","('off',)","(73,)","(2500,)","('off',)","(73,)","(2500,)","(18, 0)","[('on', None), ('setHue', 18), ('off', None)]",3,0.0029125213623046875,20,23
589,"(0, 52)","('off',)","(15,)","(5000,)","('on',)","(75,)","(6400,)","(42, 0)","[('on', None), ('setColorTemperature', 6400), ('setHue', 42), ('setLevel', 75)]",4,0.012401819229125977,76,164
590,"(0, 97)","('off',)","(63,)","(2800,)","('on',)","(72,)","(6800,)","(53, 0)","[('on', None), ('setColorTemperature', 6800), ('setHue', 53), ('setLevel', 72)]",4,0.013678312301635742,73,176
591,"(0, 91)","('on',)","(15,)","(3200,)","('on',)","(92,)","(2500,)","(0, 58)","[('setColorTemperature', 2500), ('setSaturation', 58), ('setLevel', 92)]",3,0.02407097816467285,160,258
592,"(43, 0)","('off',)","(50,)","(7800,)","('on',)","(36,)","(8700,)","(81, 0)","[('on', None), ('setColorTemperature', 8700), ('setHue', 81), ('setLevel', 36)]",4,0.015883445739746094,82,187
593,"(0, 72)","('off',)","(65,)","(2700,)","('on',)","(65,)","(5900,)","(57, 0)","[('on', None), ('setColorTemperature', 5900), ('setHue', 57)]",3,0.00936269760131836,59,99
594,"(0, 14)","('on',)","(57,)","(5400,)","('on',)","(81,)","(5400,)","(0, 92)","[('setSaturation', 92), ('setLevel', 81)]",2,0.02709507942199707,193,278
595,"(56, 0)","('off',)","(46,)","(5800,)","('on',)","(46,)","(5800,)","(0, 47)","[('on', None), ('setSaturation', 47)]",2,0.017314910888671875,148,153
596,"(0, 44)","('on',)","(42,)","(7200,)","('on',)","(55,)","(8700,)","(14, 0)","[('setColorTemperature', 8700), ('setHue', 14), ('setLevel', 55)]",3,0.009127140045166016,66,138
597,"(28, 0)","('on',)","(1,)","(8000,)","('on',)","(21,)","(5500,)","(74, 0)","[('setColorTemperature', 5500), ('setHue', 74), ('setLevel', 21)]",3,0.012156486511230469,75,132
598,"(1, 0)","('off',)","(18,)","(2300,)","('on',)","(40,)","(6700,)","(35, 0)","[('on', None), ('setColorTemperature', 6700), ('setHue', 35), ('setLevel', 40)]",4,0.00978398323059082,46,125
599,"(0, 27)","('off',)","(4,)","(8500,)","('on',)","(98,)","(8500,)","(0, 88)","[('on', None), ('setSaturation', 88), ('setLevel', 98)]",3,0.027898550033569336,189,292
600,"(11, 0)","('on',)","(69,)","(2700,)","('on',)","(34,)","(6800,)","(0, 89)","[('setColorTemperature', 6800), ('setSaturation', 89), ('setLevel', 34)]",3,0.02670907974243164,190,274
601,"(0, 87)","('off',)","(66,)","(3300,)","('on',)","(21,)","(8800,)","(75, 0)","[('on', None), ('setColorTemperature', 8800), ('setHue', 75), ('setLevel', 21)]",4,0.01447439193725586,77,167
602,"(1, 0)","('off',)","(18,)","(5400,)","('on',)","(69,)","(5400,)","(0, 60)","[('on', None), ('setSaturation', 60), ('setLevel', 69)]",3,0.022936105728149414,161,235
603,"(0, 95)","('off',)","(83,)","(3700,)","('on',)","(19,)","(3100,)","(0, 20)","[('on', None), ('setColorTemperature', 3100), ('setSaturation', 20), ('setLevel', 19)]",4,0.01620340347290039,122,154
604,"(0, 67)","('off',)","(63,)","(5300,)","('on',)","(63,)","(3300,)","(57, 0)","[('on', None), ('setColorTemperature', 3300), ('setHue', 57)]",3,0.00790262222290039,59,73
605,"(0, 38)","('on',)","(40,)","(4800,)","('on',)","(87,)","(5900,)","(72, 0)","[('setColorTemperature', 5900), ('setHue', 72), ('setLevel', 87)]",3,0.01590275764465332,88,200
606,"(0, 9)","('off',)","(57,)","(5100,)","('on',)","(78,)","(7300,)","(0, 14)","[('on', None), ('setColorTemperature', 7300), ('setSaturation', 14), ('setLevel', 78)]",4,0.021438121795654297,115,249
607,"(32, 0)","('off',)","(32,)","(6900,)","('on',)","(44,)","(5200,)","(97, 0)","[('on', None), ('setColorTemperature', 5200), ('setHue', 97), ('setLevel', 44)]",4,0.016169309616088867,98,176
608,"(69, 0)","('off',)","(85,)","(2900,)","('on',)","(11,)","(2900,)","(0, 37)","[('on', None), ('setSaturation', 37), ('setLevel', 11)]",3,0.016999006271362305,138,154
609,"(0, 40)","('off',)","(10,)","(2800,)","('on',)","(95,)","(2800,)","(23, 0)","[('on', None), ('setHue', 23), ('setLevel', 95)]",3,0.008897781372070312,96,123
610,"(62, 0)","('on',)","(55,)","(4600,)","('on',)","(63,)","(8300,)","(96, 0)","[('setColorTemperature', 8300), ('setHue', 96), ('setLevel', 63)]",3,0.01915121078491211,97,224
611,"(30, 0)","('off',)","(4,)","(3700,)","('on',)","(6,)","(3900,)","(50, 0)","[('on', None), ('setColorTemperature', 3900), ('setHue', 50), ('setLevel', 6)]",4,0.007913351058959961,51,78
612,"(33, 0)","('off',)","(91,)","(4900,)","('on',)","(91,)","(4900,)","(0, 41)","[('on', None), ('setSaturation', 41)]",2,0.016663312911987305,142,147
613,"(0, 54)","('off',)","(94,)","(8500,)","('on',)","(91,)","(3000,)","(0, 77)","[('on', None), ('setColorTemperature', 3000), ('setSaturation', 77), ('setLevel', 91)]",4,0.026721715927124023,178,282
614,"(24, 0)","('off',)","(14,)","(6800,)","('on',)","(92,)","(6800,)","(0, 36)","[('on', None), ('setSaturation', 36), ('setLevel', 92)]",3,0.021786212921142578,137,234
615,"(0, 100)","('on',)","(5,)","(5500,)","('on',)","(5,)","(5500,)","(0, 10)","[('setSaturation', 10)]",1,0.012911081314086914,112,115
616,"(71, 0)","('on',)","(44,)","(6500,)","('on',)","(44,)","(6500,)","(52, 0)","[('setHue', 52)]",1,0.006223440170288086,54,56
617,"(17, 0)","('on',)","(90,)","(5400,)","('on',)","(90,)","(5400,)","(0, 94)","[('setSaturation', 94)]",1,0.022414684295654297,195,199
618,"(0, 73)","('on',)","(87,)","(5200,)","('on',)","(9,)","(5800,)","(0, 6)","[('setColorTemperature', 5800), ('setSaturation', 6), ('setLevel', 9)]",3,0.0152130126953125,108,156
619,"(18, 0)","('off',)","(29,)","(6200,)","('on',)","(29,)","(6200,)","(50, 0)","[('on', None), ('setHue', 50)]",2,0.0062177181243896484,51,55
620,"(0, 91)","('off',)","(47,)","(5100,)","('on',)","(23,)","(5600,)","(21, 0)","[('on', None), ('setColorTemperature', 5600), ('setHue', 21), ('setLevel', 23)]",4,0.006570577621459961,35,83
621,"(0, 76)","('on',)","(90,)","(4200,)","('on',)","(91,)","(8000,)","(61, 0)","[('setColorTemperature', 8000), ('setHue', 61), ('setLevel', 91)]",3,0.016233205795288086,92,214
622,"(27, 0)","('on',)","(16,)","(7200,)","('on',)","(61,)","(8700,)","(0, 18)","[('setColorTemperature', 8700), ('setSaturation', 18), ('setLevel', 61)]",3,0.021266460418701172,119,249
623,"(0, 91)","('on',)","(64,)","(5900,)","('on',)","(37,)","(5900,)","(54, 0)","[('setHue', 54), ('setLevel', 37)]",2,0.008694171905517578,56,95
624,"(0, 27)","('off',)","(96,)","(5700,)","('on',)","(68,)","(5700,)","(0, 68)","[('on', None), ('setSaturation', 68), ('setLevel', 68)]",3,0.023865461349487305,169,242
625,"(0, 84)","('on',)","(58,)","(7000,)","('on',)","(87,)","(3100,)","(0, 54)","[('setColorTemperature', 3100), ('setSaturation', 54), ('setLevel', 87)]",3,0.023742198944091797,156,255
626,"(24, 0)","('off',)","(70,)","(3700,)","('on',)","(13,)","(6200,)","(94, 0)","[('on', None), ('setColorTemperature', 6200), ('setHue', 94), ('setLevel', 13)]",4,0.014583587646484375,95,152
627,"(0, 68)","('off',)","(33,)","(5100,)","('on',)","(70,)","(4100,)","(0, 68)","[('on', None), ('setColorTemperature', 4100), ('setLevel', 70)]",3,0.005830526351928711,71,94
628,"(0, 31)","('on',)","(87,)","(8200,)","('on',)","(87,)","(2900,)","(95, 0)","[('setColorTemperature', 2900), ('setHue', 95)]",2,0.011548280715942383,97,106
629,"(0, 63)","('on',)","(46,)","(2200,)","('on',)","(46,)","(3100,)","(26, 0)","[('setColorTemperature', 3100), ('setHue', 26)]",2,0.003926277160644531,28,39
630,"(0, 29)","('off',)","(15,)","(3600,)","('on',)","(15,)","(8100,)","(0, 57)","[('on', None), ('setColorTemperature', 8100), ('setSaturation', 57)]",3,0.022060871124267578,158,222
631,"(0, 51)","('on',)","(57,)","(3200,)","('on',)","(8,)","(7600,)","(58, 0)","[('setColorTemperature', 7600), ('setHue', 58), ('setLevel', 8)]",3,0.010768413543701172,60,124
632,"(63, 0)","('on',)","(14,)","(6500,)","('on',)","(89,)","(6500,)","(0, 37)","[('setSaturation', 37), ('setLevel', 89)]",2,0.021205663681030273,138,231
633,"(26, 0)","('off',)","(93,)","(7800,)","('on',)","(65,)","(7800,)","(50, 0)","[('on', None), ('setHue', 50), ('setLevel', 65)]",3,0.010153770446777344,67,120
634,"(0, 70)","('off',)","(4,)","(6100,)","('on',)","(69,)","(6100,)","(93, 0)","[('on', None), ('setHue', 93), ('setLevel', 69)]",3,0.015302658081054688,95,167
635,"(0, 16)","('off',)","(8,)","(7700,)","('on',)","(23,)","(2600,)","(0, 32)","[('on', None), ('setColorTemperature', 2600), ('setSaturation', 32), ('setLevel', 23)]",4,0.0175015926361084,133,165
636,"(95, 0)","('on',)","(50,)","(6600,)","('on',)","(50,)","(2400,)","(0, 65)","[('setColorTemperature', 2400), ('setSaturation', 65)]",2,0.02002882957458496,166,172
637,"(0, 96)","('off',)","(40,)","(5300,)","('on',)","(59,)","(5300,)","(63, 0)","[('on', None), ('setHue', 63), ('setLevel', 59)]",3,0.011405706405639648,65,127
638,"(30, 0)","('on',)","(60,)","(6900,)","('on',)","(44,)","(6900,)","(90, 0)","[('setHue', 90), ('setLevel', 44)]",2,0.013159036636352539,91,138
639,"(31, 0)","('on',)","(20,)","(6600,)","('on',)","(73,)","(6600,)","(0, 62)","[('setSaturation', 62), ('setLevel', 73)]",2,0.023365497589111328,163,240
640,"(0, 41)","('off',)","(22,)","(2900,)","('on',)","(38,)","(6300,)","(0, 84)","[('on', None), ('setColorTemperature', 6300), ('setSaturation', 84), ('setLevel', 38)]",4,0.026427030563354492,185,269
641,"(0, 89)","('on',)","(0,)","(4900,)","('on',)","(0,)","(5000,)","(23, 0)","[('setColorTemperature', 5000), ('setHue', 23)]",2,0.004690647125244141,29,55
642,"(81, 0)","('off',)","(79,)","(5300,)","('on',)","(40,)","(2700,)","(86, 0)","[('on', None), ('setColorTemperature', 2700), ('setHue', 86), ('setLevel', 40)]",4,0.01320791244506836,87,136
643,"(14, 0)","('on',)","(18,)","(8900,)","('on',)","(59,)","(8900,)","(0, 51)","[('setSaturation', 51), ('setLevel', 59)]",2,0.021050453186035156,152,215
644,"(46, 0)","('on',)","(27,)","(7300,)","('on',)","(76,)","(4400,)","(0, 51)","[('setColorTemperature', 4400), ('setSaturation', 51), ('setLevel', 76)]",3,0.023483991622924805,152,254
645,"(0, 93)","('on',)","(80,)","(4700,)","('on',)","(48,)","(8000,)","(0, 48)","[('setColorTemperature', 8000), ('setSaturation', 48), ('setLevel', 48)]",3,0.02348470687866211,150,259
646,"(90, 0)","('on',)","(19,)","(3600,)","('on',)","(63,)","(3900,)","(52, 0)","[('setColorTemperature', 3900), ('setHue', 52), ('setLevel', 63)]",3,0.011095523834228516,64,136
647,"(80, 0)","('on',)","(41,)","(3100,)","('on',)","(2,)","(3100,)","(86, 0)","[('setHue', 86), ('setLevel', 2)]",2,0.010220766067504883,87,92
648,"(0, 62)","('on',)","(43,)","(2800,)","('on',)","(54,)","(3700,)","(0, 58)","[('setColorTemperature', 3700), ('setSaturation', 58), ('setLevel', 54)]",3,0.022617578506469727,160,232
649,"(86, 0)","('off',)","(6,)","(8300,)","('on',)","(1,)","(4100,)","(2, 0)","[('on', None), ('setColorTemperature', 4100), ('setHue', 2), ('setLevel', 1)]",4,0.0022406578063964844,21,27
650,"(0, 67)","('on',)","(5,)","(8600,)","('on',)","(35,)","(8600,)","(82, 0)","[('setHue', 82), ('setLevel', 35)]",2,0.011749267578125,84,121
651,"(0, 51)","('on',)","(68,)","(2500,)","('on',)","(68,)","(2400,)","(99, 0)","[('setColorTemperature', 2400), ('setHue', 99)]",2,0.011801004409790039,101,105
652,"(0, 65)","('off',)","(24,)","(3800,)","('on',)","(17,)","(2900,)","(66, 0)","[('on', None), ('setColorTemperature', 2900), ('setHue', 66), ('setLevel', 17)]",4,0.009746074676513672,68,95
653,"(0, 43)","('on',)","(6,)","(7700,)","('on',)","(97,)","(7900,)","(0, 24)","[('setColorTemperature', 7900), ('setSaturation', 24), ('setLevel', 97)]",3,0.024090290069580078,126,283
654,"(54, 0)","('off',)","(94,)","(7500,)","('on',)","(23,)","(7900,)","(3, 0)","[('on', None), ('setColorTemperature', 7900), ('setHue', 3), ('setLevel', 23)]",4,0.0058596134185791016,58,88
655,"(0, 82)","('on',)","(73,)","(6200,)","('on',)","(55,)","(6200,)","(0, 50)","[('setSaturation', 50), ('setLevel', 55)]",2,0.0209963321685791,152,210
656,"(65, 0)","('off',)","(30,)","(7300,)","('on',)","(36,)","(4900,)","(0, 5)","[('on', None), ('setColorTemperature', 4900), ('setSaturation', 5), ('setLevel', 36)]",4,0.01662611961364746,106,174
657,"(0, 99)","('off',)","(46,)","(4000,)","('on',)","(68,)","(5900,)","(2, 0)","[('on', None), ('setColorTemperature', 5900), ('setHue', 2), ('setLevel', 68)]",4,0.007168292999267578,69,112
658,"(0, 55)","('on',)","(9,)","(6400,)","('on',)","(47,)","(6400,)","(53, 0)","[('setHue', 53), ('setLevel', 47)]",2,0.009203433990478516,55,104
659,"(0, 55)","('on',)","(67,)","(7900,)","('on',)","(67,)","(3600,)","(0, 66)","[('setColorTemperature', 3600), ('setSaturation', 66)]",2,0.02017664909362793,167,185
660,"(81, 0)","('off',)","(46,)","(2200,)","('on',)","(28,)","(2200,)","(22, 0)","[('on', None), ('setHue', 22), ('setLevel', 28)]",3,0.004837512969970703,30,55
661,"(0, 33)","('on',)","(99,)","(5300,)","('on',)","(13,)","(6000,)","(0, 27)","[('setColorTemperature', 6000), ('setSaturation', 27), ('setLevel', 13)]",3,0.018119096755981445,129,183
662,"(92, 0)","('off',)","(29,)","(3100,)","('on',)","(76,)","(3100,)","(0, 58)","[('on', None), ('setSaturation', 58), ('setLevel', 76)]",3,0.023257732391357422,159,240
663,"(0, 89)","('off',)","(15,)","(3500,)","('on',)","(69,)","(4700,)","(68, 0)","[('on', None), ('setColorTemperature', 4700), ('setHue', 68), ('setLevel', 69)]",4,0.014073371887207031,70,167
664,"(95, 0)","('off',)","(63,)","(7500,)","('on',)","(78,)","(7500,)","(0, 46)","[('on', None), ('setSaturation', 46), ('setLevel', 78)]",3,0.022048234939575195,147,230
665,"(29, 0)","('on',)","(77,)","(3200,)","('on',)","(23,)","(4100,)","(0, 11)","[('setColorTemperature', 4100), ('setSaturation', 11), ('setLevel', 23)]",3,0.015716552734375,112,158
666,"(26, 0)","('on',)","(18,)","(8800,)","('on',)","(69,)","(4300,)","(5, 0)","[('setColorTemperature', 4300), ('setHue', 5), ('setLevel', 69)]",3,0.0063779354095458984,70,99
667,"(85, 0)","('off',)","(90,)","(4900,)","('on',)","(23,)","(7200,)","(1, 0)","[('on', None), ('setColorTemperature', 7200), ('setHue', 1), ('setLevel', 23)]",4,0.005197286605834961,51,79
668,"(0, 38)","('off',)","(46,)","(5700,)","('on',)","(46,)","(5000,)","(17, 0)","[('on', None), ('setColorTemperature', 5000), ('setHue', 17)]",3,0.004288911819458008,30,50
669,"(0, 81)","('off',)","(81,)","(8400,)","('on',)","(3,)","(6700,)","(54, 0)","[('on', None), ('setColorTemperature', 6700), ('setHue', 54), ('setLevel', 3)]",4,0.009802579879760742,56,107
670,"(0, 63)","('off',)","(51,)","(7300,)","('on',)","(89,)","(7600,)","(0, 1)","[('on', None), ('setColorTemperature', 7600), ('setSaturation', 1), ('setLevel', 89)]",4,0.02082061767578125,103,250
671,"(0, 97)","('on',)","(56,)","(5900,)","('on',)","(10,)","(4600,)","(0, 24)","[('setColorTemperature', 4600), ('setSaturation', 24), ('setLevel', 10)]",3,0.016767501831054688,126,163
672,"(15, 0)","('on',)","(27,)","(7200,)","('on',)","(39,)","(7200,)","(23, 0)","[('setHue', 23), ('setLevel', 39)]",2,0.00531768798828125,40,66
673,"(27, 0)","('off',)","(19,)","(6600,)","('on',)","(65,)","(6600,)","(22, 0)","[('on', None), ('setHue', 22), ('setLevel', 65)]",3,0.007001399993896484,66,92
674,"(61, 0)","('off',)","(97,)","(6800,)","('on',)","(88,)","(2200,)","(21, 0)","[('on', None), ('setColorTemperature', 2200), ('setHue', 21), ('setLevel', 88)]",4,0.008367061614990234,90,114
675,"(0, 38)","('on',)","(69,)","(4400,)","('on',)","(90,)","(7000,)","(0, 78)","[('setColorTemperature', 7000), ('setSaturation', 78), ('setLevel', 90)]",3,0.028786420822143555,179,321
676,"(0, 21)","('off',)","(73,)","(3700,)","('on',)","(10,)","(3700,)","(72, 0)","[('on', None), ('setHue', 72), ('setLevel', 10)]",3,0.00953984260559082,74,87
677,"(0, 73)","('on',)","(63,)","(8800,)","('on',)","(56,)","(8800,)","(7, 0)","[('setHue', 7), ('setLevel', 56)]",2,0.004525899887084961,58,67
678,"(18, 0)","('on',)","(72,)","(4400,)","('on',)","(57,)","(4400,)","(0, 20)","[('setSaturation', 20), ('setLevel', 57)]",2,0.01753544807434082,121,182
679,"(61, 0)","('on',)","(13,)","(8500,)","('on',)","(13,)","(5600,)","(24, 0)","[('setColorTemperature', 5600), ('setHue', 24)]",2,0.005125999450683594,36,62
680,"(0, 36)","('off',)","(87,)","(5500,)","('on',)","(37,)","(3100,)","(82, 0)","[('on', None), ('setColorTemperature', 3100), ('setHue', 82), ('setLevel', 37)]",4,0.012919187545776367,84,133
681,"(0, 100)","('off',)","(77,)","(2800,)","('on',)","(12,)","(2800,)","(0, 36)","[('on', None), ('setSaturation', 36), ('setLevel', 12)]",3,0.017156362533569336,138,154
682,"(8, 0)","('off',)","(43,)","(3400,)","('on',)","(12,)","(3400,)","(0, 50)","[('on', None), ('setSaturation', 50), ('setLevel', 12)]",3,0.018488407135009766,151,168
683,"(59, 0)","('off',)","(32,)","(2700,)","('on',)","(34,)","(2700,)","(74, 0)","[('on', None), ('setHue', 74), ('setLevel', 34)]",3,0.011096715927124023,75,113
684,"(0, 73)","('off',)","(28,)","(8900,)","('on',)","(72,)","(8900,)","(24, 0)","[('on', None), ('setHue', 24), ('setLevel', 72)]",3,0.00766444206237793,73,101
685,"(0, 19)","('on',)","(87,)","(4900,)","('on',)","(70,)","(7800,)","(37, 0)","[('setColorTemperature', 7800), ('setHue', 37), ('setLevel', 70)]",3,0.012120962142944336,72,167
686,"(32, 0)","('on',)","(81,)","(7300,)","('on',)","(81,)","(7300,)","(0, 35)","[('setSaturation', 35)]",1,0.015735626220703125,136,140
687,"(0, 49)","('on',)","(20,)","(2600,)","('on',)","(41,)","(2500,)","(0, 77)","[('setColorTemperature', 2500), ('setSaturation', 77), ('setLevel', 41)]",3,0.023442506790161133,178,226
688,"(60, 0)","('on',)","(98,)","(8700,)","('on',)","(100,)","(8700,)","(0, 48)","[('setSaturation', 48), ('setLevel', 100)]",2,0.023158550262451172,149,253
689,"(76, 0)","('on',)","(74,)","(7000,)","('on',)","(43,)","(7000,)","(61, 0)","[('setHue', 61), ('setLevel', 43)]",2,0.009821414947509766,63,108
690,"(0, 78)","('off',)","(1,)","(7400,)","('on',)","(91,)","(7400,)","(50, 0)","[('on', None), ('setHue', 50), ('setLevel', 91)]",3,0.011924266815185547,92,146
691,"(0, 71)","('off',)","(95,)","(4400,)","('on',)","(6,)","(6700,)","(0, 71)","[('on', None), ('setColorTemperature', 6700), ('setLevel', 6)]",3,0.003603219985961914,46,56
692,"(0, 42)","('off',)","(13,)","(3100,)","('on',)","(58,)","(6800,)","(0, 21)","[('on', None), ('setColorTemperature', 6800), ('setSaturation', 21), ('setLevel', 58)]",4,0.02077198028564453,123,231
693,"(0, 84)","('on',)","(61,)","(4600,)","('on',)","(26,)","(7600,)","(0, 75)","[('setColorTemperature', 7600), ('setSaturation', 75), ('setLevel', 26)]",3,0.025255203247070312,177,260
694,"(0, 11)","('off',)","(24,)","(4100,)","('on',)","(10,)","(4100,)","(32, 0)","[('on', None), ('setHue', 32), ('setLevel', 10)]",3,0.004909992218017578,34,47
695,"(0, 78)","('off',)","(76,)","(8900,)","('on',)","(2,)","(8100,)","(88, 0)","[('on', None), ('setColorTemperature', 8100), ('setHue', 88), ('setLevel', 2)]",4,0.014318704605102539,90,154
696,"(0, 73)","('off',)","(0,)","(7000,)","('on',)","(0,)","(2600,)","(51, 0)","[('on', None), ('setColorTemperature', 2600), ('setHue', 51)]",3,0.00674748420715332,53,60
697,"(85, 0)","('off',)","(10,)","(3800,)","('on',)","(2,)","(3900,)","(0, 81)","[('on', None), ('setColorTemperature', 3900), ('setSaturation', 81), ('setLevel', 2)]",4,0.022685527801513672,182,206
698,"(84, 0)","('off',)","(56,)","(3700,)","('on',)","(31,)","(7300,)","(61, 0)","[('on', None), ('setColorTemperature', 7300), ('setHue', 61), ('setLevel', 31)]",4,0.012570858001708984,63,148
699,"(19, 0)","('off',)","(8,)","(2300,)","('on',)","(100,)","(2300,)","(8, 0)","[('on', None), ('setHue', 8), ('setLevel', 100)]",3,0.007471799850463867,101,113
700,"(0, 49)","('on',)","(16,)","(2200,)","('on',)","(48,)","(2200,)","(0, 26)","[('setSaturation', 26), ('setLevel', 48)]",2,0.017768383026123047,128,179
701,"(34, 0)","('on',)","(40,)","(5300,)","('on',)","(51,)","(5300,)","(23, 0)","[('setHue', 23), ('setLevel', 51)]",2,0.006064176559448242,52,78
702,"(0, 24)","('off',)","(100,)","(5100,)","('on',)","(69,)","(5100,)","(0, 51)","[('on', None), ('setSaturation', 51), ('setLevel', 69)]",3,0.0219266414642334,152,226
703,"(0, 22)","('on',)","(89,)","(3800,)","('on',)","(33,)","(2800,)","(96, 0)","[('setColorTemperature', 2800), ('setHue', 96), ('setLevel', 33)]",3,0.013725996017456055,98,139
704,"(0, 65)","('on',)","(77,)","(3800,)","('on',)","(77,)","(8500,)","(28, 0)","[('setColorTemperature', 8500), ('setHue', 28)]",2,0.007281064987182617,64,95
705,"(65, 0)","('on',)","(57,)","(6900,)","('on',)","(19,)","(6900,)","(0, 99)","[('setSaturation', 99), ('setLevel', 19)]",2,0.024257898330688477,200,223
706,"(86, 0)","('on',)","(78,)","(8800,)","('on',)","(79,)","(3900,)","(56, 0)","[('setColorTemperature', 3900), ('setHue', 56), ('setLevel', 79)]",3,0.012672901153564453,80,156
707,"(0, 65)","('off',)","(83,)","(5100,)","('on',)","(34,)","(8600,)","(2, 0)","[('on', None), ('setColorTemperature', 8600), ('setHue', 2), ('setLevel', 34)]",4,0.006805896759033203,65,105
