,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
442,"(0, 60)","('off',)","(39,)","(7300,)","('on',)","(38,)","(8200,)","(20, 0)","[('on', None), ('setColorTemperature>1', 8200), ('setHue>1', 20), ('setLevel>1', 38)]",4,0.008748769760131836,61,123
443,"(50, 0)","('on',)","(77,)","(8700,)","('on',)","(28,)","(5500,)","(50, 0)","[('setColorTemperature>1', 5500), ('setLevel>1', 28)]",2,0.0038917064666748047,35,65
444,"(0, 5)","('off',)","(82,)","(4100,)","('on',)","(82,)","(5600,)","(0, 63)","[('on', None), ('setColorTemperature>1', 5600), ('setSaturation>1', 63)]",3,0.021033287048339844,164,203
445,"(0, 78)","('off',)","(63,)","(5600,)","('on',)","(25,)","(5600,)","(15, 0)","[('on', None), ('setHue>1', 15), ('setLevel>1', 25)]",3,0.0038559436798095703,27,45
446,"(60, 0)","('on',)","(9,)","(3600,)","('on',)","(2,)","(5600,)","(0, 21)","[('setColorTemperature>1', 5600), ('setSaturation>1', 21), ('setLevel>1', 2)]",3,0.016360998153686523,122,162
447,"(0, 97)","('off',)","(59,)","(8200,)","('on',)","(15,)","(8200,)","(93, 0)","[('on', None), ('setHue>1', 93), ('setLevel>1', 15)]",3,0.012097358703613281,95,113
448,"(79, 0)","('on',)","(83,)","(3900,)","('on',)","(83,)","(4500,)","(73, 0)","[('setColorTemperature>1', 4500), ('setHue>1', 73)]",2,0.010036230087280273,75,100
449,"(0, 38)","('off',)","(96,)","(4800,)","('on',)","(24,)","(8400,)","(0, 70)","[('on', None), ('setColorTemperature>1', 8400), ('setSaturation>1', 70), ('setLevel>1', 24)]",4,0.025120019912719727,171,262
450,"(92, 0)","('on',)","(84,)","(2400,)","('on',)","(32,)","(2400,)","(0, 14)","[('setSaturation>1', 14), ('setLevel>1', 32)]",2,0.015247583389282227,115,151
451,"(79, 0)","('on',)","(71,)","(4700,)","('on',)","(67,)","(4700,)","(35, 0)","[('setHue>1', 35), ('setLevel>1', 67)]",2,0.008230447769165039,69,106
452,"(0, 87)","('off',)","(70,)","(2500,)","('on',)","(33,)","(2500,)","(0, 46)","[('on', None), ('setSaturation>1', 46), ('setLevel>1', 33)]",3,0.019104957580566406,148,185
453,"(15, 0)","('on',)","(17,)","(3200,)","('on',)","(45,)","(3200,)","(24, 0)","[('setHue>1', 24), ('setLevel>1', 45)]",2,0.005741596221923828,46,73
454,"(0, 50)","('on',)","(64,)","(8600,)","('on',)","(64,)","(2900,)","(0, 16)","[('setColorTemperature>1', 2900), ('setSaturation>1', 16)]",2,0.013939380645751953,118,128
455,"(50, 0)","('off',)","(83,)","(8300,)","('on',)","(43,)","(7800,)","(0, 36)","[('on', None), ('setColorTemperature>1', 7800), ('setSaturation>1', 36), ('setLevel>1', 43)]",4,0.02195119857788086,137,241
456,"(0, 63)","('off',)","(0,)","(4600,)","('on',)","(36,)","(4600,)","(0, 5)","[('on', None), ('setSaturation>1', 5), ('setLevel>1', 36)]",3,0.014745473861694336,107,147
457,"(0, 16)","('off',)","(6,)","(6800,)","('on',)","(76,)","(6800,)","(0, 85)","[('on', None), ('setSaturation>1', 85), ('setLevel>1', 76)]",3,0.02602863311767578,186,267
458,"(6, 0)","('off',)","(59,)","(6800,)","('on',)","(59,)","(5900,)","(0, 67)","[('on', None), ('setColorTemperature>1', 5900), ('setSaturation>1', 67)]",3,0.0216214656829834,168,210
459,"(0, 31)","('on',)","(42,)","(7300,)","('on',)","(42,)","(7300,)","(73, 0)","[('setHue>1', 73)]",1,0.008495330810546875,75,77
460,"(0, 54)","('off',)","(13,)","(5900,)","('on',)","(37,)","(5900,)","(0, 6)","[('on', None), ('setSaturation>1', 6), ('setLevel>1', 37)]",3,0.014906167984008789,108,149
461,"(38, 0)","('on',)","(21,)","(8700,)","('on',)","(95,)","(8700,)","(38, 0)","[('setLevel>1', 95)]",1,0.005745410919189453,96,99
462,"(66, 0)","('on',)","(40,)","(5400,)","('on',)","(40,)","(5400,)","(95, 0)","[('setHue>1', 95)]",1,0.011145591735839844,96,99
463,"(0, 60)","('off',)","(36,)","(4500,)","('on',)","(83,)","(4500,)","(60, 0)","[('on', None), ('setHue>1', 60), ('setLevel>1', 83)]",3,0.012335777282714844,84,148
464,"(97, 0)","('on',)","(42,)","(5300,)","('on',)","(32,)","(6500,)","(0, 14)","[('setColorTemperature>1', 6500), ('setSaturation>1', 14), ('setLevel>1', 32)]",3,0.017863988876342773,115,194
465,"(0, 32)","('on',)","(50,)","(5800,)","('on',)","(26,)","(7800,)","(0, 32)","[('setColorTemperature>1', 7800), ('setLevel>1', 26)]",2,0.005171060562133789,57,86
466,"(40, 0)","('on',)","(31,)","(6100,)","('on',)","(31,)","(6200,)","(50, 0)","[('setColorTemperature>1', 6200), ('setHue>1', 50)]",2,0.00839686393737793,51,94
467,"(81, 0)","('on',)","(50,)","(5000,)","('on',)","(19,)","(6800,)","(0, 16)","[('setColorTemperature>1', 6800), ('setSaturation>1', 16), ('setLevel>1', 19)]",3,0.01758718490600586,117,186
468,"(0, 63)","('on',)","(78,)","(2200,)","('on',)","(4,)","(8200,)","(0, 63)","[('setColorTemperature>1', 8200), ('setLevel>1', 4)]",2,0.004026651382446289,61,68
469,"(25, 0)","('off',)","(48,)","(4500,)","('on',)","(63,)","(6500,)","(0, 22)","[('on', None), ('setColorTemperature>1', 6500), ('setSaturation>1', 22), ('setLevel>1', 63)]",4,0.02088189125061035,123,234
470,"(55, 0)","('off',)","(13,)","(5700,)","('on',)","(13,)","(6500,)","(60, 0)","[('on', None), ('setColorTemperature>1', 6500), ('setHue>1', 60)]",3,0.009999990463256836,61,108
471,"(28, 0)","('on',)","(68,)","(5800,)","('on',)","(68,)","(2800,)","(99, 0)","[('setColorTemperature>1', 2800), ('setHue>1', 99)]",2,0.01188969612121582,100,109
472,"(0, 33)","('on',)","(65,)","(4100,)","('on',)","(15,)","(4100,)","(0, 38)","[('setSaturation>1', 38), ('setLevel>1', 15)]",2,0.017022371292114258,139,158
473,"(95, 0)","('off',)","(73,)","(7800,)","('on',)","(2,)","(7800,)","(0, 37)","[('on', None), ('setSaturation>1', 37), ('setLevel>1', 2)]",3,0.01641368865966797,138,145
474,"(0, 84)","('on',)","(12,)","(2300,)","('on',)","(67,)","(2300,)","(67, 0)","[('setHue>1', 67), ('setLevel>1', 67)]",2,0.011937379837036133,69,138
475,"(0, 46)","('on',)","(77,)","(3900,)","('on',)","(51,)","(3900,)","(0, 30)","[('setSaturation>1', 30), ('setLevel>1', 51)]",2,0.0181729793548584,132,186
476,"(30, 0)","('off',)","(34,)","(8400,)","('on',)","(42,)","(4700,)","(2, 0)","[('on', None), ('setColorTemperature>1', 4700), ('setHue>1', 2), ('setLevel>1', 42)]",4,0.0049974918365478516,43,74
477,"(0, 20)","('off',)","(92,)","(8000,)","('on',)","(62,)","(5500,)","(80, 0)","[('on', None), ('setColorTemperature>1', 5500), ('setHue>1', 80), ('setLevel>1', 62)]",4,0.015448808670043945,82,180
478,"(0, 68)","('on',)","(36,)","(3800,)","('on',)","(36,)","(2300,)","(0, 81)","[('setColorTemperature>1', 2300), ('setSaturation>1', 81)]",2,0.021167516708374023,182,187
479,"(0, 53)","('off',)","(54,)","(2500,)","('on',)","(36,)","(2500,)","(0, 16)","[('on', None), ('setSaturation>1', 16), ('setLevel>1', 36)]",3,0.01610708236694336,118,158
480,"(8, 0)","('on',)","(10,)","(7200,)","('on',)","(10,)","(8500,)","(0, 47)","[('setColorTemperature>1', 8500), ('setSaturation>1', 47)]",2,0.020774364471435547,148,215
481,"(0, 80)","('on',)","(95,)","(3100,)","('on',)","(95,)","(3100,)","(0, 0)","[('setHue>1', 0)]",1,0.0002865791320800781,2,4
482,"(0, 49)","('off',)","(46,)","(7600,)","('on',)","(46,)","(7600,)","(0, 90)","[('on', None), ('setSaturation>1', 90)]",2,0.02254009246826172,191,196
483,"(79, 0)","('off',)","(42,)","(3500,)","('on',)","(42,)","(3500,)","(79, 0)","[('on', None)]",1,0.00031304359436035156,2,4
484,"(24, 0)","('on',)","(25,)","(3000,)","('on',)","(1,)","(8200,)","(24, 0)","[('setColorTemperature>1', 8200), ('setLevel>1', 1)]",2,0.004024028778076172,61,65
485,"(0, 34)","('on',)","(33,)","(6900,)","('on',)","(44,)","(3300,)","(0, 56)","[('setColorTemperature>1', 3300), ('setSaturation>1', 56), ('setLevel>1', 44)]",3,0.02185654640197754,157,216
486,"(58, 0)","('on',)","(57,)","(5500,)","('on',)","(99,)","(5800,)","(58, 0)","[('setColorTemperature>1', 5800), ('setLevel>1', 99)]",2,0.008296012878417969,100,139
487,"(62, 0)","('off',)","(58,)","(5700,)","('on',)","(10,)","(6900,)","(0, 10)","[('on', None), ('setColorTemperature>1', 6900), ('setSaturation>1', 10), ('setLevel>1', 10)]",4,0.016760826110839844,111,173
488,"(52, 0)","('off',)","(95,)","(4700,)","('on',)","(74,)","(3200,)","(0, 75)","[('on', None), ('setColorTemperature>1', 3200), ('setSaturation>1', 75), ('setLevel>1', 74)]",4,0.025487422943115234,176,265
489,"(61, 0)","('off',)","(19,)","(5200,)","('on',)","(21,)","(5200,)","(0, 78)","[('on', None), ('setSaturation>1', 78), ('setLevel>1', 21)]",3,0.021999597549438477,179,205
490,"(0, 36)","('off',)","(78,)","(4100,)","('on',)","(100,)","(3200,)","(5, 0)","[('on', None), ('setColorTemperature>1', 3200), ('setHue>1', 5), ('setLevel>1', 100)]",4,0.007848978042602539,101,120
491,"(0, 19)","('off',)","(20,)","(7200,)","('on',)","(64,)","(8900,)","(0, 10)","[('on', None), ('setColorTemperature>1', 8900), ('setSaturation>1', 10), ('setLevel>1', 64)]",4,0.021002531051635742,112,247
492,"(38, 0)","('on',)","(8,)","(3000,)","('on',)","(8,)","(3000,)","(0, 23)","[('setSaturation>1', 23)]",1,0.014193296432495117,124,128
493,"(36, 0)","('off',)","(22,)","(5800,)","('on',)","(65,)","(5800,)","(69, 0)","[('on', None), ('setHue>1', 69), ('setLevel>1', 65)]",3,0.012307405471801758,70,139
494,"(0, 0)","('off',)","(39,)","(6000,)","('on',)","(92,)","(6000,)","(60, 0)","[('on', None), ('setHue>1', 60), ('setLevel>1', 92)]",3,0.012775897979736328,93,157
495,"(0, 27)","('off',)","(99,)","(8400,)","('on',)","(45,)","(4300,)","(39, 0)","[('on', None), ('setColorTemperature>1', 4300), ('setHue>1', 39), ('setLevel>1', 45)]",4,0.009062051773071289,47,110
496,"(0, 48)","('off',)","(52,)","(8000,)","('on',)","(59,)","(3800,)","(0, 39)","[('on', None), ('setColorTemperature>1', 3800), ('setSaturation>1', 39), ('setLevel>1', 59)]",4,0.020944595336914062,141,220
497,"(38, 0)","('on',)","(34,)","(7900,)","('on',)","(34,)","(7500,)","(0, 84)","[('setColorTemperature>1', 7500), ('setSaturation>1', 84)]",2,0.024787187576293945,185,242
498,"(91, 0)","('off',)","(45,)","(5800,)","('on',)","(24,)","(8300,)","(91, 0)","[('on', None), ('setColorTemperature>1', 8300), ('setLevel>1', 24)]",3,0.005663156509399414,62,90
499,"(21, 0)","('on',)","(86,)","(3500,)","('on',)","(16,)","(7200,)","(0, 37)","[('setColorTemperature>1', 7200), ('setSaturation>1', 37), ('setLevel>1', 16)]",3,0.01978754997253418,138,208
500,"(0, 5)","('on',)","(29,)","(8100,)","('on',)","(95,)","(8100,)","(0, 8)","[('setSaturation>1', 8), ('setLevel>1', 95)]",2,0.018204927444458008,109,208
501,"(0, 71)","('off',)","(10,)","(2600,)","('on',)","(59,)","(2600,)","(39, 0)","[('on', None), ('setHue>1', 39), ('setLevel>1', 59)]",3,0.008550405502319336,60,103
502,"(65, 0)","('on',)","(33,)","(7000,)","('on',)","(56,)","(7200,)","(65, 0)","[('setColorTemperature>1', 7200), ('setLevel>1', 56)]",2,0.006472587585449219,57,110
503,"(0, 65)","('on',)","(33,)","(7400,)","('on',)","(99,)","(2700,)","(0, 65)","[('setColorTemperature>1', 2700), ('setLevel>1', 99)]",2,0.006397247314453125,100,108
504,"(47, 0)","('on',)","(23,)","(7300,)","('on',)","(74,)","(7300,)","(9, 0)","[('setHue>1', 9), ('setLevel>1', 74)]",2,0.005762815475463867,75,87
505,"(0, 87)","('on',)","(65,)","(3900,)","('on',)","(42,)","(3900,)","(76, 0)","[('setHue>1', 76), ('setLevel>1', 42)]",2,0.011387825012207031,78,122
506,"(0, 20)","('on',)","(39,)","(3200,)","('on',)","(23,)","(2800,)","(18, 0)","[('setColorTemperature>1', 2800), ('setHue>1', 18), ('setLevel>1', 23)]",3,0.004264116287231445,25,51
507,"(0, 24)","('on',)","(9,)","(5000,)","('on',)","(36,)","(5000,)","(0, 16)","[('setSaturation>1', 16), ('setLevel>1', 36)]",2,0.015695571899414062,118,157
508,"(0, 21)","('on',)","(52,)","(2800,)","('on',)","(4,)","(2800,)","(97, 0)","[('setHue>1', 97), ('setLevel>1', 4)]",2,0.011515378952026367,99,105
509,"(72, 0)","('off',)","(91,)","(6700,)","('on',)","(91,)","(3700,)","(25, 0)","[('on', None), ('setColorTemperature>1', 3700), ('setHue>1', 25)]",3,0.004407644271850586,27,45
510,"(0, 24)","('on',)","(68,)","(2500,)","('on',)","(68,)","(6000,)","(35, 0)","[('setColorTemperature>1', 6000), ('setHue>1', 35)]",2,0.0065822601318359375,39,77
511,"(20, 0)","('off',)","(24,)","(8300,)","('on',)","(16,)","(8300,)","(0, 71)","[('on', None), ('setSaturation>1', 71), ('setLevel>1', 16)]",3,0.020933151245117188,172,193
512,"(0, 13)","('off',)","(21,)","(5100,)","('on',)","(21,)","(4700,)","(24, 0)","[('on', None), ('setColorTemperature>1', 4700), ('setHue>1', 24)]",3,0.0048675537109375,27,54
513,"(0, 51)","('off',)","(91,)","(8700,)","('on',)","(14,)","(3200,)","(95, 0)","[('on', None), ('setColorTemperature>1', 3200), ('setHue>1', 95), ('setLevel>1', 14)]",4,0.012971162796020508,97,124
514,"(0, 43)","('off',)","(89,)","(3500,)","('on',)","(89,)","(4500,)","(80, 0)","[('on', None), ('setColorTemperature>1', 4500), ('setHue>1', 80)]",3,0.010999917984008789,82,108
515,"(0, 73)","('off',)","(48,)","(2900,)","('on',)","(48,)","(4600,)","(0, 76)","[('on', None), ('setColorTemperature>1', 4600), ('setSaturation>1', 76)]",3,0.021889448165893555,177,206
516,"(0, 24)","('on',)","(59,)","(8500,)","('on',)","(85,)","(8500,)","(23, 0)","[('setHue>1', 23), ('setLevel>1', 85)]",2,0.0079345703125,86,112
517,"(0, 66)","('on',)","(66,)","(8100,)","('on',)","(72,)","(8100,)","(0, 10)","[('setSaturation>1', 10), ('setLevel>1', 72)]",2,0.017223596572875977,112,187
518,"(0, 77)","('on',)","(81,)","(5400,)","('on',)","(49,)","(5400,)","(43, 0)","[('setHue>1', 43), ('setLevel>1', 49)]",2,0.008140802383422852,51,96
519,"(16, 0)","('on',)","(45,)","(6300,)","('on',)","(45,)","(6300,)","(0, 70)","[('setSaturation>1', 70)]",1,0.01960277557373047,171,175
520,"(100, 0)","('off',)","(90,)","(3100,)","('on',)","(90,)","(3100,)","(0, 47)","[('on', None), ('setSaturation>1', 47)]",2,0.01728677749633789,148,153
521,"(65, 0)","('on',)","(45,)","(5300,)","('on',)","(45,)","(5300,)","(0, 91)","[('setSaturation>1', 91)]",1,0.021881818771362305,192,196
522,"(88, 0)","('on',)","(27,)","(8200,)","('on',)","(27,)","(4100,)","(52, 0)","[('setColorTemperature>1', 4100), ('setHue>1', 52)]",2,0.007364034652709961,54,75
523,"(1, 0)","('on',)","(32,)","(5100,)","('on',)","(32,)","(7400,)","(0, 75)","[('setColorTemperature>1', 7400), ('setSaturation>1', 75)]",2,0.02314138412475586,176,232
524,"(0, 37)","('off',)","(32,)","(4100,)","('on',)","(32,)","(7700,)","(0, 32)","[('on', None), ('setColorTemperature>1', 7700), ('setSaturation>1', 32)]",3,0.018849849700927734,134,193
525,"(38, 0)","('off',)","(77,)","(5800,)","('on',)","(45,)","(5800,)","(0, 88)","[('on', None), ('setSaturation>1', 88), ('setLevel>1', 45)]",3,0.02460455894470215,189,239
526,"(58, 0)","('on',)","(85,)","(8500,)","('on',)","(85,)","(2800,)","(45, 0)","[('setColorTemperature>1', 2800), ('setHue>1', 45)]",2,0.005834817886352539,47,55
527,"(0, 45)","('on',)","(16,)","(6400,)","('on',)","(34,)","(6400,)","(0, 14)","[('setSaturation>1', 14), ('setLevel>1', 34)]",2,0.015355110168457031,116,153
528,"(0, 31)","('off',)","(46,)","(3600,)","('on',)","(33,)","(8100,)","(57, 0)","[('on', None), ('setColorTemperature>1', 8100), ('setHue>1', 57), ('setLevel>1', 33)]",4,0.012573003768920898,60,154
529,"(0, 69)","('on',)","(3,)","(3200,)","('on',)","(3,)","(3200,)","(91, 0)","[('setHue>1', 91)]",1,0.01052999496459961,93,95
530,"(45, 0)","('on',)","(20,)","(7400,)","('on',)","(14,)","(7400,)","(79, 0)","[('setHue>1', 79), ('setLevel>1', 14)]",2,0.010199546813964844,80,97
531,"(0, 82)","('on',)","(92,)","(7600,)","('on',)","(37,)","(7600,)","(0, 36)","[('setSaturation>1', 36), ('setLevel>1', 37)]",2,0.018075227737426758,138,178
532,"(29, 0)","('off',)","(100,)","(3500,)","('on',)","(100,)","(3600,)","(0, 32)","[('on', None), ('setColorTemperature>1', 3600), ('setSaturation>1', 32)]",3,0.01665472984313965,133,152
533,"(54, 0)","('on',)","(27,)","(4200,)","('on',)","(66,)","(4200,)","(78, 0)","[('setHue>1', 78), ('setLevel>1', 66)]",2,0.013074159622192383,79,148
534,"(0, 34)","('off',)","(65,)","(4000,)","('on',)","(65,)","(6400,)","(10, 0)","[('on', None), ('setColorTemperature>1', 6400), ('setHue>1', 10)]",3,0.004277944564819336,43,57
535,"(0, 61)","('on',)","(74,)","(8300,)","('on',)","(96,)","(8300,)","(24, 0)","[('setHue>1', 24), ('setLevel>1', 96)]",2,0.008753299713134766,97,124
536,"(61, 0)","('on',)","(84,)","(8500,)","('on',)","(82,)","(8500,)","(89, 0)","[('setHue>1', 89), ('setLevel>1', 82)]",2,0.015267610549926758,90,175
537,"(0, 16)","('on',)","(9,)","(3700,)","('on',)","(27,)","(3700,)","(77, 0)","[('setHue>1', 77), ('setLevel>1', 27)]",2,0.010715961456298828,79,108
538,"(7, 0)","('off',)","(25,)","(4000,)","('on',)","(49,)","(4000,)","(0, 21)","[('on', None), ('setSaturation>1', 21), ('setLevel>1', 49)]",3,0.017325639724731445,122,176
539,"(90, 0)","('off',)","(39,)","(5400,)","('on',)","(39,)","(3800,)","(0, 58)","[('on', None), ('setColorTemperature>1', 3800), ('setSaturation>1', 58)]",3,0.01954030990600586,159,180
540,"(7, 0)","('on',)","(47,)","(4400,)","('on',)","(3,)","(4400,)","(47, 0)","[('setHue>1', 47), ('setLevel>1', 3)]",2,0.005911827087402344,48,54
541,"(18, 0)","('on',)","(24,)","(3900,)","('on',)","(33,)","(3800,)","(0, 32)","[('setColorTemperature>1', 3800), ('setSaturation>1', 32), ('setLevel>1', 33)]",3,0.018294334411621094,133,186
542,"(0, 2)","('off',)","(71,)","(5500,)","('off',)","(71,)","(6600,)","(9, 0)","[('on', None), ('setColorTemperature>1', 6600), ('setHue>1', 9), ('off', None)]",4,0.0045261383056640625,45,58
543,"(25, 0)","('off',)","(41,)","(3900,)","('on',)","(69,)","(3900,)","(63, 0)","[('on', None), ('setHue>1', 63), ('setLevel>1', 69)]",3,0.011827945709228516,70,137
544,"(26, 0)","('on',)","(84,)","(6000,)","('on',)","(66,)","(6000,)","(26, 0)","[('setLevel>1', 66)]",1,0.004126548767089844,68,70
545,"(0, 98)","('on',)","(47,)","(7400,)","('on',)","(47,)","(2200,)","(55, 0)","[('setColorTemperature>1', 2200), ('setHue>1', 55)]",2,0.006626605987548828,57,59
546,"(0, 6)","('on',)","(4,)","(8800,)","('on',)","(4,)","(8800,)","(70, 0)","[('setHue>1', 70)]",1,0.008180856704711914,72,74
547,"(58, 0)","('on',)","(12,)","(2500,)","('on',)","(39,)","(2500,)","(0, 39)","[('setSaturation>1', 39), ('setLevel>1', 39)]",2,0.018596649169921875,140,183
548,"(6, 0)","('off',)","(71,)","(5500,)","('on',)","(71,)","(8600,)","(9, 0)","[('on', None), ('setColorTemperature>1', 8600), ('setHue>1', 9)]",3,0.00540924072265625,65,78
549,"(0, 25)","('off',)","(73,)","(8400,)","('on',)","(16,)","(8400,)","(38, 0)","[('on', None), ('setHue>1', 38), ('setLevel>1', 16)]",3,0.005903720855712891,40,59
550,"(0, 77)","('off',)","(49,)","(8000,)","('on',)","(58,)","(8000,)","(63, 0)","[('on', None), ('setHue>1', 63), ('setLevel>1', 58)]",3,0.011198997497558594,65,126
551,"(5, 0)","('off',)","(66,)","(6800,)","('on',)","(58,)","(4000,)","(58, 0)","[('on', None), ('setColorTemperature>1', 4000), ('setHue>1', 58), ('setLevel>1', 58)]",4,0.011934995651245117,60,139
552,"(0, 80)","('on',)","(67,)","(5700,)","('on',)","(6,)","(5700,)","(81, 0)","[('setHue>1', 81), ('setLevel>1', 6)]",2,0.009865999221801758,83,91
553,"(35, 0)","('on',)","(27,)","(6600,)","('on',)","(59,)","(6600,)","(31, 0)","[('setHue>1', 31), ('setLevel>1', 59)]",2,0.0073740482330322266,60,94
554,"(25, 0)","('on',)","(41,)","(8200,)","('on',)","(41,)","(3600,)","(0, 99)","[('setColorTemperature>1', 3600), ('setSaturation>1', 99)]",2,0.023862838745117188,200,218
555,"(27, 0)","('on',)","(72,)","(6800,)","('on',)","(72,)","(6800,)","(0, 34)","[('setSaturation>1', 34)]",1,0.015431642532348633,135,139
556,"(0, 73)","('on',)","(67,)","(2900,)","('on',)","(40,)","(2900,)","(0, 86)","[('setSaturation>1', 86), ('setLevel>1', 40)]",2,0.023838520050048828,187,231
557,"(98, 0)","('on',)","(89,)","(4000,)","('on',)","(89,)","(4900,)","(0, 12)","[('setColorTemperature>1', 4900), ('setSaturation>1', 12)]",2,0.01473093032836914,113,144
558,"(94, 0)","('on',)","(95,)","(5400,)","('on',)","(95,)","(8500,)","(0, 56)","[('setColorTemperature>1', 8500), ('setSaturation>1', 56)]",2,0.021659374237060547,157,224
559,"(0, 91)","('off',)","(38,)","(5500,)","('on',)","(29,)","(5500,)","(0, 91)","[('on', None), ('setLevel>1', 29)]",2,0.002179861068725586,31,34
560,"(34, 0)","('off',)","(27,)","(8600,)","('on',)","(27,)","(8600,)","(0, 36)","[('on', None), ('setSaturation>1', 36)]",2,0.015921354293823242,137,142
561,"(0, 82)","('off',)","(62,)","(8100,)","('on',)","(37,)","(8100,)","(81, 0)","[('on', None), ('setHue>1', 81), ('setLevel>1', 37)]",3,0.011950254440307617,83,123
562,"(7, 0)","('on',)","(24,)","(6300,)","('on',)","(71,)","(4200,)","(7, 0)","[('setColorTemperature>1', 4200), ('setLevel>1', 71)]",2,0.005655050277709961,72,95
563,"(0, 13)","('on',)","(59,)","(2800,)","('on',)","(93,)","(2800,)","(28, 0)","[('setHue>1', 28), ('setLevel>1', 93)]",2,0.009001493453979492,94,125
564,"(70, 0)","('off',)","(2,)","(6600,)","('on',)","(20,)","(2200,)","(0, 81)","[('on', None), ('setColorTemperature>1', 2200), ('setSaturation>1', 81), ('setLevel>1', 20)]",4,0.022382497787475586,182,207
565,"(25, 0)","('off',)","(2,)","(2400,)","('on',)","(3,)","(2400,)","(0, 32)","[('on', None), ('setSaturation>1', 32), ('setLevel>1', 3)]",3,0.015742063522338867,133,141
566,"(49, 0)","('off',)","(7,)","(8500,)","('on',)","(49,)","(5300,)","(0, 11)","[('on', None), ('setColorTemperature>1', 5300), ('setSaturation>1', 11), ('setLevel>1', 49)]",4,0.018145322799682617,112,197
567,"(97, 0)","('off',)","(57,)","(7800,)","('on',)","(93,)","(8400,)","(0, 41)","[('on', None), ('setColorTemperature>1', 8400), ('setSaturation>1', 41), ('setLevel>1', 93)]",4,0.02584242820739746,142,302
568,"(0, 21)","('on',)","(84,)","(6600,)","('on',)","(98,)","(6600,)","(99, 0)","[('setHue>1', 99), ('setLevel>1', 98)]",2,0.017220497131347656,101,201
569,"(52, 0)","('on',)","(38,)","(3400,)","('on',)","(18,)","(8900,)","(52, 0)","[('setColorTemperature>1', 8900), ('setLevel>1', 18)]",2,0.0052754878997802734,68,89
570,"(67, 0)","('on',)","(100,)","(2900,)","('on',)","(24,)","(2900,)","(27, 0)","[('setHue>1', 27), ('setLevel>1', 24)]",2,0.004853487014770508,29,55
571,"(0, 6)","('off',)","(18,)","(7100,)","('on',)","(18,)","(4200,)","(0, 9)","[('on', None), ('setColorTemperature>1', 4200), ('setSaturation>1', 9)]",3,0.014322280883789062,110,135
572,"(0, 73)","('off',)","(38,)","(8100,)","('on',)","(38,)","(8100,)","(86, 0)","[('on', None), ('setHue>1', 86)]",2,0.010217666625976562,88,91
573,"(24, 0)","('on',)","(0,)","(8700,)","('on',)","(91,)","(8700,)","(10, 0)","[('setHue>1', 10), ('setLevel>1', 91)]",2,0.0068323612213134766,92,105
574,"(78, 0)","('on',)","(35,)","(5900,)","('on',)","(98,)","(5400,)","(78, 0)","[('setColorTemperature>1', 5400), ('setLevel>1', 98)]",2,0.007871627807617188,99,134
575,"(0, 39)","('off',)","(85,)","(3100,)","('on',)","(45,)","(3100,)","(0, 3)","[('on', None), ('setSaturation>1', 3), ('setLevel>1', 45)]",3,0.015067815780639648,105,154
576,"(82, 0)","('on',)","(73,)","(2400,)","('on',)","(59,)","(2400,)","(0, 5)","[('setSaturation>1', 5), ('setLevel>1', 59)]",2,0.01579594612121582,106,169
577,"(0, 11)","('on',)","(97,)","(7600,)","('on',)","(97,)","(8700,)","(34, 0)","[('setColorTemperature>1', 8700), ('setHue>1', 34)]",2,0.008006095886230469,66,103
578,"(58, 0)","('off',)","(80,)","(3300,)","('on',)","(80,)","(3300,)","(54, 0)","[('on', None), ('setHue>1', 54)]",2,0.006701231002807617,56,59
579,"(0, 17)","('on',)","(86,)","(4300,)","('on',)","(96,)","(4300,)","(39, 0)","[('setHue>1', 39), ('setLevel>1', 96)]",2,0.010410547256469727,97,139
580,"(97, 0)","('off',)","(48,)","(6300,)","('on',)","(76,)","(6300,)","(45, 0)","[('on', None), ('setHue>1', 45), ('setLevel>1', 76)]",3,0.010230302810668945,77,126
581,"(0, 36)","('off',)","(65,)","(5200,)","('on',)","(49,)","(2900,)","(30, 0)","[('on', None), ('setColorTemperature>1', 2900), ('setHue>1', 30), ('setLevel>1', 49)]",4,0.0074672698974609375,51,91
582,"(0, 81)","('off',)","(58,)","(3900,)","('on',)","(90,)","(4200,)","(16, 0)","[('on', None), ('setColorTemperature>1', 4200), ('setHue>1', 16), ('setLevel>1', 90)]",4,0.009026050567626953,91,131
583,"(0, 95)","('on',)","(97,)","(7000,)","('on',)","(97,)","(6000,)","(0, 14)","[('setColorTemperature>1', 6000), ('setSaturation>1', 14)]",2,0.015511035919189453,116,157
584,"(0, 70)","('off',)","(63,)","(2200,)","('on',)","(57,)","(2200,)","(0, 19)","[('on', None), ('setSaturation>1', 19), ('setLevel>1', 57)]",3,0.017422914505004883,121,182
585,"(0, 86)","('on',)","(70,)","(4700,)","('on',)","(76,)","(4700,)","(0, 24)","[('setSaturation>1', 24), ('setLevel>1', 76)]",2,0.018908023834228516,126,205
586,"(0, 86)","('on',)","(98,)","(4700,)","('on',)","(98,)","(4000,)","(0, 43)","[('setColorTemperature>1', 4000), ('setSaturation>1', 43)]",2,0.017635107040405273,145,166
587,"(0, 34)","('on',)","(64,)","(4700,)","('on',)","(64,)","(5500,)","(77, 0)","[('setColorTemperature>1', 5500), ('setHue>1', 77)]",2,0.011046886444091797,79,114
